Epoch 0:  loss = 3.2787,  acc = 0.1111,  val_loss = 2.3034,  val_acc = 0.1111 
Epoch 1:  loss = 2.2999,  acc = 0.1097,  val_loss = 2.2977,  val_acc = 0.1111 
Epoch 2:  loss = 2.2993,  acc = 0.1092,  val_loss = 2.2959,  val_acc = 0.1111 
Epoch 3:  loss = 2.2990,  acc = 0.1077,  val_loss = 2.2972,  val_acc = 0.1111 
Epoch 4:  loss = 2.2988,  acc = 0.1112,  val_loss = 2.2961,  val_acc = 0.1111 
Epoch 5:  loss = 2.2986,  acc = 0.1092,  val_loss = 2.2985,  val_acc = 0.1111 
Epoch 6:  loss = 2.2991,  acc = 0.1099,  val_loss = 2.2976,  val_acc = 0.1111 
Epoch 7:  loss = 2.2991,  acc = 0.1121,  val_loss = 2.2966,  val_acc = 0.1111 
Epoch 8:  loss = 2.2995,  acc = 0.1091,  val_loss = 2.2969,  val_acc = 0.1111 
Epoch 9:  loss = 2.2984,  acc = 0.1125,  val_loss = 2.2979,  val_acc = 0.1111 
Epoch 10:  loss = 2.2993,  acc = 0.1100,  val_loss = 2.2963,  val_acc = 0.1111 
Epoch 11:  loss = 2.2993,  acc = 0.1099,  val_loss = 2.2990,  val_acc = 0.1111 
Epoch 12:  loss = 2.2995,  acc = 0.1071,  val_loss = 2.2971,  val_acc = 0.1111 
Epoch 13:  loss = 2.2991,  acc = 0.1118,  val_loss = 2.2966,  val_acc = 0.1111 
Epoch 14:  loss = 2.2983,  acc = 0.1102,  val_loss = 2.2978,  val_acc = 0.1111 
Epoch 15:  loss = 2.2995,  acc = 0.1113,  val_loss = 2.3006,  val_acc = 0.1111 
Epoch 16:  loss = 2.2988,  acc = 0.1108,  val_loss = 2.2996,  val_acc = 0.1111 
Epoch 17:  loss = 2.2991,  acc = 0.1124,  val_loss = 2.2952,  val_acc = 0.1111 
Epoch 18:  loss = 2.2989,  acc = 0.1112,  val_loss = 2.2999,  val_acc = 0.1111 
Epoch 19:  loss = 2.2988,  acc = 0.1126,  val_loss = 2.2989,  val_acc = 0.1111 
Epoch 20:  loss = 2.2991,  acc = 0.1068,  val_loss = 2.2983,  val_acc = 0.1111 
Epoch 21:  loss = 2.2989,  acc = 0.1113,  val_loss = 2.3001,  val_acc = 0.1111 
Epoch 22:  loss = 2.2998,  acc = 0.1088,  val_loss = 2.3015,  val_acc = 0.1111 
Epoch 23:  loss = 2.2993,  acc = 0.1069,  val_loss = 2.2999,  val_acc = 0.1111 
Epoch 24:  loss = 2.2994,  acc = 0.1085,  val_loss = 2.2971,  val_acc = 0.1111 
Epoch 25:  loss = 2.2991,  acc = 0.1065,  val_loss = 2.2998,  val_acc = 0.1111 
Epoch 26:  loss = 2.2994,  acc = 0.1097,  val_loss = 2.2991,  val_acc = 0.1111 
Epoch 27:  loss = 2.2989,  acc = 0.1079,  val_loss = 2.2974,  val_acc = 0.1111 
Epoch 28:  loss = 2.2993,  acc = 0.1086,  val_loss = 2.2984,  val_acc = 0.1111 
Epoch 29:  loss = 2.2991,  acc = 0.1132,  val_loss = 2.2979,  val_acc = 0.1111 
Epoch 30:  loss = 2.2969,  acc = 0.1095,  val_loss = 2.2954,  val_acc = 0.1111 
Epoch 31:  loss = 2.2964,  acc = 0.1071,  val_loss = 2.2953,  val_acc = 0.1111 
Epoch 32:  loss = 2.2965,  acc = 0.1082,  val_loss = 2.2955,  val_acc = 0.1111 
Epoch 33:  loss = 2.2964,  acc = 0.1116,  val_loss = 2.2954,  val_acc = 0.1111 
Epoch 34:  loss = 2.2965,  acc = 0.1074,  val_loss = 2.2953,  val_acc = 0.1111 
Epoch 35:  loss = 2.2965,  acc = 0.1098,  val_loss = 2.2955,  val_acc = 0.1111 
Epoch 36:  loss = 2.2963,  acc = 0.1104,  val_loss = 2.2951,  val_acc = 0.1111 
Epoch 37:  loss = 2.2963,  acc = 0.1092,  val_loss = 2.2955,  val_acc = 0.1111 
Epoch 38:  loss = 2.2965,  acc = 0.1117,  val_loss = 2.2956,  val_acc = 0.1111 
Epoch 39:  loss = 2.2963,  acc = 0.1109,  val_loss = 2.2953,  val_acc = 0.1111 
Epoch 40:  loss = 2.2965,  acc = 0.1078,  val_loss = 2.2957,  val_acc = 0.1111 
Epoch 41:  loss = 2.2964,  acc = 0.1115,  val_loss = 2.2953,  val_acc = 0.1111 
Epoch 42:  loss = 2.2966,  acc = 0.1077,  val_loss = 2.2953,  val_acc = 0.1111 
Epoch 43:  loss = 2.2963,  acc = 0.1114,  val_loss = 2.2950,  val_acc = 0.1111 
Epoch 44:  loss = 2.2963,  acc = 0.1135,  val_loss = 2.2954,  val_acc = 0.1111 
Epoch 45:  loss = 2.2965,  acc = 0.1091,  val_loss = 2.2950,  val_acc = 0.1111 
Epoch 46:  loss = 2.2965,  acc = 0.1092,  val_loss = 2.2956,  val_acc = 0.1111 
Epoch 47:  loss = 2.2965,  acc = 0.1094,  val_loss = 2.2954,  val_acc = 0.1111 
Epoch 48:  loss = 2.2962,  acc = 0.1083,  val_loss = 2.2959,  val_acc = 0.1111 
Epoch 49:  loss = 2.2964,  acc = 0.1082,  val_loss = 2.2952,  val_acc = 0.1111 
Epoch 50:  loss = 2.2963,  acc = 0.1092,  val_loss = 2.2953,  val_acc = 0.1111 
Epoch 51:  loss = 2.2965,  acc = 0.1072,  val_loss = 2.2953,  val_acc = 0.1111 
Epoch 52:  loss = 2.2964,  acc = 0.1112,  val_loss = 2.2953,  val_acc = 0.1111 
