Epoch 0:  loss = 3.5808,  acc = 0.4946,  val_loss = 3.3691,  val_acc = 0.5677 
Epoch 1:  loss = 3.1606,  acc = 0.6474,  val_loss = 3.2496,  val_acc = 0.6023 
Epoch 2:  loss = 2.9569,  acc = 0.7210,  val_loss = 3.1981,  val_acc = 0.6154 
Epoch 3:  loss = 2.8088,  acc = 0.7719,  val_loss = 3.1229,  val_acc = 0.6435 
Epoch 4:  loss = 2.6808,  acc = 0.8157,  val_loss = 3.0888,  val_acc = 0.6548 
Epoch 5:  loss = 2.5691,  acc = 0.8573,  val_loss = 3.0212,  val_acc = 0.6789 
Epoch 6:  loss = 2.4713,  acc = 0.8906,  val_loss = 3.0740,  val_acc = 0.6654 
Epoch 7:  loss = 2.3781,  acc = 0.9241,  val_loss = 2.9769,  val_acc = 0.6945 
Epoch 8:  loss = 2.3010,  acc = 0.9496,  val_loss = 3.0131,  val_acc = 0.6819 
Epoch 9:  loss = 2.2357,  acc = 0.9669,  val_loss = 2.9846,  val_acc = 0.6910 
Epoch 10:  loss = 2.1791,  acc = 0.9815,  val_loss = 2.9961,  val_acc = 0.6944 
Epoch 11:  loss = 2.1353,  acc = 0.9890,  val_loss = 3.0323,  val_acc = 0.6861 
Epoch 12:  loss = 2.0964,  acc = 0.9951,  val_loss = 2.9474,  val_acc = 0.7073 
Epoch 13:  loss = 2.0680,  acc = 0.9974,  val_loss = 2.9501,  val_acc = 0.7028 
Epoch 14:  loss = 2.0412,  acc = 0.9990,  val_loss = 2.9759,  val_acc = 0.6992 
Epoch 15:  loss = 2.0206,  acc = 0.9993,  val_loss = 2.9655,  val_acc = 0.7046 
Epoch 16:  loss = 2.0015,  acc = 0.9997,  val_loss = 2.9327,  val_acc = 0.7108 
Epoch 17:  loss = 1.9842,  acc = 0.9998,  val_loss = 2.9324,  val_acc = 0.7109 
Epoch 18:  loss = 1.9693,  acc = 0.9999,  val_loss = 2.9321,  val_acc = 0.7090 
Epoch 19:  loss = 1.9538,  acc = 0.9999,  val_loss = 2.9204,  val_acc = 0.7126 
Epoch 20:  loss = 1.9396,  acc = 0.9999,  val_loss = 2.9186,  val_acc = 0.7123 
Epoch 21:  loss = 1.9260,  acc = 0.9999,  val_loss = 2.9117,  val_acc = 0.7138 
Epoch 22:  loss = 1.9132,  acc = 1.0000,  val_loss = 2.9221,  val_acc = 0.7075 
Epoch 23:  loss = 1.9001,  acc = 0.9999,  val_loss = 2.9014,  val_acc = 0.7141 
Epoch 24:  loss = 1.8878,  acc = 1.0000,  val_loss = 2.8982,  val_acc = 0.7075 
Epoch 25:  loss = 1.8752,  acc = 0.9999,  val_loss = 2.9777,  val_acc = 0.6900 
Epoch 26:  loss = 1.8629,  acc = 1.0000,  val_loss = 2.8784,  val_acc = 0.7140 
Epoch 27:  loss = 1.8508,  acc = 1.0000,  val_loss = 2.8661,  val_acc = 0.7136 
Epoch 28:  loss = 1.8390,  acc = 1.0000,  val_loss = 2.8610,  val_acc = 0.7109 
Epoch 29:  loss = 1.8274,  acc = 1.0000,  val_loss = 2.8544,  val_acc = 0.7125 
Epoch 30:  loss = 1.8193,  acc = 1.0000,  val_loss = 2.8449,  val_acc = 0.7137 
Epoch 31:  loss = 1.8168,  acc = 1.0000,  val_loss = 2.8406,  val_acc = 0.7157 
Epoch 32:  loss = 1.8149,  acc = 1.0000,  val_loss = 2.8422,  val_acc = 0.7148 
