Epoch 0:  loss = 4.9006,  acc = 0.7711,  val_loss = 3.3553,  val_acc = 0.8065 
Epoch 1:  loss = 2.4306,  acc = 0.8590,  val_loss = 1.9454,  val_acc = 0.8124 
Epoch 2:  loss = 1.4548,  acc = 0.8814,  val_loss = 1.3845,  val_acc = 0.8109 
Epoch 3:  loss = 1.0474,  acc = 0.8942,  val_loss = 1.1671,  val_acc = 0.8149 
Epoch 4:  loss = 0.8853,  acc = 0.9068,  val_loss = 1.1133,  val_acc = 0.8106 
Epoch 5:  loss = 0.8224,  acc = 0.9149,  val_loss = 1.0863,  val_acc = 0.8150 
Epoch 6:  loss = 0.7997,  acc = 0.9214,  val_loss = 1.1284,  val_acc = 0.7989 
Epoch 7:  loss = 0.7868,  acc = 0.9257,  val_loss = 1.1363,  val_acc = 0.7979 
Epoch 8:  loss = 0.7861,  acc = 0.9286,  val_loss = 1.1099,  val_acc = 0.8104 
Epoch 9:  loss = 0.7814,  acc = 0.9295,  val_loss = 1.1071,  val_acc = 0.8151 
Epoch 10:  loss = 0.7827,  acc = 0.9308,  val_loss = 1.1219,  val_acc = 0.8108 
Epoch 11:  loss = 0.7784,  acc = 0.9322,  val_loss = 1.1035,  val_acc = 0.8106 
Epoch 12:  loss = 0.7757,  acc = 0.9342,  val_loss = 1.1167,  val_acc = 0.8147 
Epoch 13:  loss = 0.7807,  acc = 0.9325,  val_loss = 1.1475,  val_acc = 0.8025 
Epoch 14:  loss = 0.7733,  acc = 0.9343,  val_loss = 1.1394,  val_acc = 0.8055 
Epoch 15:  loss = 0.7772,  acc = 0.9358,  val_loss = 1.1220,  val_acc = 0.8154 
Epoch 16:  loss = 0.7764,  acc = 0.9347,  val_loss = 1.1645,  val_acc = 0.7969 
Epoch 17:  loss = 0.7723,  acc = 0.9359,  val_loss = 1.1540,  val_acc = 0.7960 
Epoch 18:  loss = 0.7736,  acc = 0.9368,  val_loss = 1.1307,  val_acc = 0.8116 
Epoch 19:  loss = 0.7767,  acc = 0.9362,  val_loss = 1.1717,  val_acc = 0.7972 
Epoch 20:  loss = 0.7788,  acc = 0.9362,  val_loss = 1.1503,  val_acc = 0.8083 
Epoch 21:  loss = 0.7762,  acc = 0.9358,  val_loss = 1.1414,  val_acc = 0.8036 
Epoch 22:  loss = 0.7729,  acc = 0.9373,  val_loss = 1.1538,  val_acc = 0.8040 
Epoch 23:  loss = 0.7769,  acc = 0.9368,  val_loss = 1.1459,  val_acc = 0.7992 
Epoch 24:  loss = 0.7766,  acc = 0.9371,  val_loss = 1.1507,  val_acc = 0.8048 
Epoch 25:  loss = 0.7742,  acc = 0.9369,  val_loss = 1.1608,  val_acc = 0.7953 
Epoch 26:  loss = 0.7781,  acc = 0.9362,  val_loss = 1.1672,  val_acc = 0.7992 
Epoch 27:  loss = 0.7722,  acc = 0.9383,  val_loss = 1.1659,  val_acc = 0.7946 
Epoch 28:  loss = 0.7782,  acc = 0.9364,  val_loss = 1.1451,  val_acc = 0.8077 
Epoch 29:  loss = 0.7758,  acc = 0.9364,  val_loss = 1.2072,  val_acc = 0.7881 
Epoch 30:  loss = 0.6464,  acc = 0.9832,  val_loss = 0.9851,  val_acc = 0.8476 
Epoch 31:  loss = 0.5538,  acc = 0.9982,  val_loss = 0.9402,  val_acc = 0.8501 
Epoch 32:  loss = 0.5059,  acc = 0.9993,  val_loss = 0.9009,  val_acc = 0.8504 
Epoch 33:  loss = 0.4685,  acc = 0.9996,  val_loss = 0.8722,  val_acc = 0.8525 
Epoch 34:  loss = 0.4376,  acc = 0.9998,  val_loss = 0.8542,  val_acc = 0.8478 
Epoch 35:  loss = 0.4132,  acc = 0.9997,  val_loss = 0.8318,  val_acc = 0.8484 
Epoch 36:  loss = 0.3922,  acc = 0.9998,  val_loss = 0.8175,  val_acc = 0.8502 
Epoch 37:  loss = 0.3747,  acc = 0.9999,  val_loss = 0.8060,  val_acc = 0.8485 
Epoch 38:  loss = 0.3605,  acc = 0.9999,  val_loss = 0.8061,  val_acc = 0.8505 
Epoch 39:  loss = 0.3497,  acc = 0.9997,  val_loss = 0.7926,  val_acc = 0.8463 
Epoch 40:  loss = 0.3412,  acc = 0.9997,  val_loss = 0.8018,  val_acc = 0.8467 
Epoch 41:  loss = 0.3354,  acc = 0.9997,  val_loss = 0.8350,  val_acc = 0.8315 
Epoch 42:  loss = 0.3371,  acc = 0.9993,  val_loss = 0.8293,  val_acc = 0.8388 
