Epoch 0:  loss = 32.6188,  acc = 0.4975,  val_loss = 31.3477,  val_acc = 0.5964 
Epoch 1:  loss = 30.2318,  acc = 0.6536,  val_loss = 29.1765,  val_acc = 0.6824 
Epoch 2:  loss = 28.1050,  acc = 0.7535,  val_loss = 27.3599,  val_acc = 0.6549 
Epoch 3:  loss = 26.1733,  acc = 0.8150,  val_loss = 27.4626,  val_acc = 0.3569 
Epoch 4:  loss = 24.3950,  acc = 0.8610,  val_loss = 23.9458,  val_acc = 0.7173 
Epoch 5:  loss = 22.7371,  acc = 0.8990,  val_loss = 22.2427,  val_acc = 0.7906 
Epoch 6:  loss = 21.2093,  acc = 0.9219,  val_loss = 24.0302,  val_acc = 0.3643 
Epoch 7:  loss = 19.7896,  acc = 0.9414,  val_loss = 19.3790,  val_acc = 0.8436 
Epoch 8:  loss = 18.4642,  acc = 0.9562,  val_loss = 17.8613,  val_acc = 0.9516 
Epoch 9:  loss = 17.2481,  acc = 0.9630,  val_loss = 16.7561,  val_acc = 0.9299 
Epoch 10:  loss = 16.0923,  acc = 0.9738,  val_loss = 15.8126,  val_acc = 0.8988 
Epoch 11:  loss = 15.0607,  acc = 0.9684,  val_loss = 14.7642,  val_acc = 0.8812 
Epoch 12:  loss = 14.0439,  acc = 0.9816,  val_loss = 13.8293,  val_acc = 0.8915 
Epoch 13:  loss = 13.1369,  acc = 0.9777,  val_loss = 12.8613,  val_acc = 0.9190 
Epoch 14:  loss = 12.2740,  acc = 0.9809,  val_loss = 12.0100,  val_acc = 0.9228 
Epoch 15:  loss = 11.4669,  acc = 0.9841,  val_loss = 11.7471,  val_acc = 0.7759 
Epoch 16:  loss = 10.7142,  acc = 0.9861,  val_loss = 10.4649,  val_acc = 0.9477 
Epoch 17:  loss = 10.0026,  acc = 0.9911,  val_loss = 9.9630,  val_acc = 0.8972 
Epoch 18:  loss = 9.3694,  acc = 0.9846,  val_loss = 9.3493,  val_acc = 0.8813 
Epoch 19:  loss = 8.7304,  acc = 0.9956,  val_loss = 15.3036,  val_acc = 0.2500 
Epoch 20:  loss = 8.1956,  acc = 0.9838,  val_loss = 9.3724,  val_acc = 0.4181 
Epoch 21:  loss = 7.6560,  acc = 0.9869,  val_loss = 7.4077,  val_acc = 0.9830 
Epoch 22:  loss = 7.1377,  acc = 0.9948,  val_loss = 8.2429,  val_acc = 0.6512 
Epoch 23:  loss = 6.6688,  acc = 0.9966,  val_loss = 7.1493,  val_acc = 0.7745 
