Epoch 0:  loss = 33.5852,  acc = 0.5719,  val_loss = 2.9467,  val_acc = 0.3554 
Epoch 1:  loss = 2.4058,  acc = 0.4193,  val_loss = 3.6254,  val_acc = 0.2385 
Epoch 2:  loss = 2.3835,  acc = 0.2982,  val_loss = 2.5395,  val_acc = 0.1230 
Epoch 3:  loss = 2.3101,  acc = 0.2365,  val_loss = 7.8863,  val_acc = 0.1293 
Epoch 4:  loss = 2.2889,  acc = 0.2146,  val_loss = 2.5151,  val_acc = 0.1165 
Epoch 5:  loss = 2.2824,  acc = 0.2099,  val_loss = 2.2332,  val_acc = 0.2202 
Epoch 6:  loss = 2.2455,  acc = 0.2107,  val_loss = 2.3300,  val_acc = 0.2254 
Epoch 7:  loss = 2.3034,  acc = 0.1422,  val_loss = 2.3005,  val_acc = 0.1111 
Epoch 8:  loss = 2.2995,  acc = 0.1096,  val_loss = 2.2985,  val_acc = 0.1111 
Epoch 9:  loss = 2.2992,  acc = 0.1112,  val_loss = 2.2986,  val_acc = 0.1111 
Epoch 10:  loss = 2.2992,  acc = 0.1120,  val_loss = 2.2990,  val_acc = 0.1111 
Epoch 11:  loss = 2.2993,  acc = 0.1056,  val_loss = 2.2986,  val_acc = 0.1111 
Epoch 12:  loss = 2.2993,  acc = 0.1090,  val_loss = 2.2985,  val_acc = 0.1111 
Epoch 13:  loss = 2.2992,  acc = 0.1100,  val_loss = 2.2986,  val_acc = 0.1111 
Epoch 14:  loss = 2.2993,  acc = 0.1111,  val_loss = 2.2985,  val_acc = 0.1111 
Epoch 15:  loss = 2.2993,  acc = 0.1097,  val_loss = 2.2988,  val_acc = 0.1111 
Epoch 16:  loss = 2.2992,  acc = 0.1112,  val_loss = 2.2989,  val_acc = 0.1111 
Epoch 17:  loss = 2.2993,  acc = 0.1101,  val_loss = 2.2984,  val_acc = 0.1111 
Epoch 18:  loss = 2.2992,  acc = 0.1134,  val_loss = 2.2988,  val_acc = 0.1111 
Epoch 19:  loss = 2.2992,  acc = 0.1112,  val_loss = 2.2987,  val_acc = 0.1111 
Epoch 20:  loss = 2.2994,  acc = 0.1096,  val_loss = 2.2985,  val_acc = 0.1111 
Epoch 21:  loss = 2.2993,  acc = 0.1102,  val_loss = 2.2987,  val_acc = 0.1111 
Epoch 22:  loss = 2.2992,  acc = 0.1072,  val_loss = 2.2993,  val_acc = 0.1111 
Epoch 23:  loss = 2.2992,  acc = 0.1043,  val_loss = 2.2987,  val_acc = 0.1111 
Epoch 24:  loss = 2.2992,  acc = 0.1089,  val_loss = 2.2989,  val_acc = 0.1111 
Epoch 25:  loss = 2.2992,  acc = 0.1101,  val_loss = 2.2987,  val_acc = 0.1111 
Epoch 26:  loss = 2.2992,  acc = 0.1084,  val_loss = 2.2986,  val_acc = 0.1111 
Epoch 27:  loss = 2.2993,  acc = 0.1062,  val_loss = 2.2985,  val_acc = 0.1111 
Epoch 28:  loss = 2.2992,  acc = 0.1098,  val_loss = 2.2986,  val_acc = 0.1111 
Epoch 29:  loss = 2.2993,  acc = 0.1094,  val_loss = 2.2987,  val_acc = 0.1111 
Epoch 30:  loss = 2.2990,  acc = 0.1098,  val_loss = 2.2984,  val_acc = 0.1111 
Epoch 31:  loss = 2.2989,  acc = 0.1063,  val_loss = 2.2984,  val_acc = 0.1111 
Epoch 32:  loss = 2.2989,  acc = 0.1101,  val_loss = 2.2984,  val_acc = 0.1111 
Epoch 33:  loss = 2.2989,  acc = 0.1092,  val_loss = 2.2984,  val_acc = 0.1111 
Epoch 34:  loss = 2.2989,  acc = 0.1089,  val_loss = 2.2985,  val_acc = 0.1111 
Epoch 35:  loss = 2.2989,  acc = 0.1098,  val_loss = 2.2984,  val_acc = 0.1111 
Epoch 36:  loss = 2.2989,  acc = 0.1091,  val_loss = 2.2984,  val_acc = 0.1111 
Epoch 37:  loss = 2.2989,  acc = 0.1079,  val_loss = 2.2984,  val_acc = 0.1111 
Epoch 38:  loss = 2.2989,  acc = 0.1082,  val_loss = 2.2984,  val_acc = 0.1111 
Epoch 39:  loss = 2.2989,  acc = 0.1082,  val_loss = 2.2984,  val_acc = 0.1111 
Epoch 40:  loss = 2.2989,  acc = 0.1061,  val_loss = 2.2984,  val_acc = 0.1111 
