Epoch 0:  loss = 4.0554,  acc = 0.0994,  val_loss = 2.3050,  val_acc = 0.1000 
Epoch 1:  loss = 2.3042,  acc = 0.0996,  val_loss = 2.3035,  val_acc = 0.1000 
Epoch 2:  loss = 2.3043,  acc = 0.0991,  val_loss = 2.3049,  val_acc = 0.1000 
Epoch 3:  loss = 2.3043,  acc = 0.0994,  val_loss = 2.3040,  val_acc = 0.1000 
Epoch 4:  loss = 2.3043,  acc = 0.0991,  val_loss = 2.3035,  val_acc = 0.1000 
Epoch 5:  loss = 2.3043,  acc = 0.0971,  val_loss = 2.3037,  val_acc = 0.1000 
Epoch 6:  loss = 2.3041,  acc = 0.1033,  val_loss = 2.3045,  val_acc = 0.1000 
Epoch 7:  loss = 2.3043,  acc = 0.0995,  val_loss = 2.3039,  val_acc = 0.1000 
Epoch 8:  loss = 2.3042,  acc = 0.0986,  val_loss = 2.3033,  val_acc = 0.1000 
Epoch 9:  loss = 2.3042,  acc = 0.0997,  val_loss = 2.3032,  val_acc = 0.1000 
Epoch 10:  loss = 2.3043,  acc = 0.0984,  val_loss = 2.3071,  val_acc = 0.1000 
Epoch 11:  loss = 2.3044,  acc = 0.0968,  val_loss = 2.3044,  val_acc = 0.1000 
Epoch 12:  loss = 2.3042,  acc = 0.1000,  val_loss = 2.3052,  val_acc = 0.1000 
Epoch 13:  loss = 2.3041,  acc = 0.1026,  val_loss = 2.3059,  val_acc = 0.1000 
Epoch 14:  loss = 2.3042,  acc = 0.1000,  val_loss = 2.3033,  val_acc = 0.1000 
Epoch 15:  loss = 2.3041,  acc = 0.0979,  val_loss = 2.3037,  val_acc = 0.1000 
Epoch 16:  loss = 2.3046,  acc = 0.0981,  val_loss = 2.3049,  val_acc = 0.1000 
Epoch 17:  loss = 2.3042,  acc = 0.1008,  val_loss = 2.3052,  val_acc = 0.1000 
Epoch 18:  loss = 2.3043,  acc = 0.0980,  val_loss = 2.3031,  val_acc = 0.1000 
Epoch 19:  loss = 2.3041,  acc = 0.1006,  val_loss = 2.3037,  val_acc = 0.1000 
Epoch 20:  loss = 2.3041,  acc = 0.0990,  val_loss = 2.3035,  val_acc = 0.1000 
Epoch 21:  loss = 2.3042,  acc = 0.0983,  val_loss = 2.3035,  val_acc = 0.1000 
Epoch 22:  loss = 2.3040,  acc = 0.0988,  val_loss = 2.3039,  val_acc = 0.1000 
Epoch 23:  loss = 2.3044,  acc = 0.0984,  val_loss = 2.3030,  val_acc = 0.1000 
Epoch 24:  loss = 2.3040,  acc = 0.0983,  val_loss = 2.3034,  val_acc = 0.1000 
Epoch 25:  loss = 2.3042,  acc = 0.0957,  val_loss = 2.3053,  val_acc = 0.1000 
Epoch 26:  loss = 2.3043,  acc = 0.0995,  val_loss = 2.3043,  val_acc = 0.1000 
