Epoch 0:  loss = 31.0784,  acc = 0.5524,  val_loss = 2.9835,  val_acc = 0.1350 
Epoch 1:  loss = 2.4310,  acc = 0.3727,  val_loss = 2.5958,  val_acc = 0.2165 
Epoch 2:  loss = 2.3514,  acc = 0.3137,  val_loss = 2.6252,  val_acc = 0.1267 
Epoch 3:  loss = 2.3708,  acc = 0.2868,  val_loss = 2.7746,  val_acc = 0.1111 
Epoch 4:  loss = 2.3135,  acc = 0.2802,  val_loss = 50.9412,  val_acc = 0.0926 
Epoch 5:  loss = 2.3012,  acc = 0.2516,  val_loss = 2.3110,  val_acc = 0.2063 
Epoch 6:  loss = 2.3116,  acc = 0.1865,  val_loss = 2.3182,  val_acc = 0.1111 
Epoch 7:  loss = 2.3019,  acc = 0.1124,  val_loss = 2.2988,  val_acc = 0.1111 
Epoch 8:  loss = 2.2993,  acc = 0.1112,  val_loss = 2.2987,  val_acc = 0.1111 
Epoch 9:  loss = 2.2993,  acc = 0.1112,  val_loss = 2.2989,  val_acc = 0.1111 
Epoch 10:  loss = 2.2993,  acc = 0.1101,  val_loss = 2.2985,  val_acc = 0.1111 
Epoch 11:  loss = 2.2993,  acc = 0.1081,  val_loss = 2.2987,  val_acc = 0.1111 
Epoch 12:  loss = 2.2993,  acc = 0.1076,  val_loss = 2.2988,  val_acc = 0.1111 
Epoch 13:  loss = 2.2992,  acc = 0.1106,  val_loss = 2.2986,  val_acc = 0.1111 
Epoch 14:  loss = 2.2992,  acc = 0.1084,  val_loss = 2.2992,  val_acc = 0.1111 
Epoch 15:  loss = 2.2993,  acc = 0.1093,  val_loss = 2.2984,  val_acc = 0.1111 
Epoch 16:  loss = 2.2991,  acc = 0.1107,  val_loss = 2.2987,  val_acc = 0.1111 
Epoch 17:  loss = 2.2993,  acc = 0.1095,  val_loss = 2.2986,  val_acc = 0.1111 
Epoch 18:  loss = 2.2992,  acc = 0.1064,  val_loss = 2.2987,  val_acc = 0.1111 
Epoch 19:  loss = 2.2993,  acc = 0.1086,  val_loss = 2.2985,  val_acc = 0.1111 
Epoch 20:  loss = 2.2993,  acc = 0.1090,  val_loss = 2.2987,  val_acc = 0.1111 
Epoch 21:  loss = 2.2992,  acc = 0.1117,  val_loss = 2.2991,  val_acc = 0.1111 
Epoch 22:  loss = 2.2993,  acc = 0.1091,  val_loss = 2.2990,  val_acc = 0.1111 
Epoch 23:  loss = 2.2992,  acc = 0.1110,  val_loss = 2.2986,  val_acc = 0.1111 
Epoch 24:  loss = 2.2993,  acc = 0.1101,  val_loss = 2.2987,  val_acc = 0.1111 
Epoch 25:  loss = 2.2993,  acc = 0.1092,  val_loss = 2.2986,  val_acc = 0.1111 
Epoch 26:  loss = 2.2994,  acc = 0.1058,  val_loss = 2.2987,  val_acc = 0.1111 
Epoch 27:  loss = 2.2992,  acc = 0.1111,  val_loss = 2.2986,  val_acc = 0.1111 
Epoch 28:  loss = 2.2993,  acc = 0.1126,  val_loss = 2.2987,  val_acc = 0.1111 
Epoch 29:  loss = 2.2992,  acc = 0.1122,  val_loss = 2.2989,  val_acc = 0.1111 
Epoch 30:  loss = 2.2990,  acc = 0.1120,  val_loss = 2.2985,  val_acc = 0.1111 
Epoch 31:  loss = 2.2989,  acc = 0.1077,  val_loss = 2.2984,  val_acc = 0.1111 
Epoch 32:  loss = 2.2989,  acc = 0.1092,  val_loss = 2.2984,  val_acc = 0.1111 
Epoch 33:  loss = 2.2989,  acc = 0.1091,  val_loss = 2.2984,  val_acc = 0.1111 
Epoch 34:  loss = 2.2989,  acc = 0.1102,  val_loss = 2.2985,  val_acc = 0.1111 
Epoch 35:  loss = 2.2989,  acc = 0.1101,  val_loss = 2.2984,  val_acc = 0.1111 
Epoch 36:  loss = 2.2989,  acc = 0.1094,  val_loss = 2.2984,  val_acc = 0.1111 
Epoch 37:  loss = 2.2989,  acc = 0.1093,  val_loss = 2.2984,  val_acc = 0.1111 
Epoch 38:  loss = 2.2989,  acc = 0.1092,  val_loss = 2.2984,  val_acc = 0.1111 
Epoch 39:  loss = 2.2989,  acc = 0.1049,  val_loss = 2.2984,  val_acc = 0.1111 
Epoch 40:  loss = 2.2989,  acc = 0.1063,  val_loss = 2.2985,  val_acc = 0.1111 
Epoch 41:  loss = 2.2989,  acc = 0.1077,  val_loss = 2.2985,  val_acc = 0.1111 
Epoch 42:  loss = 2.2989,  acc = 0.1103,  val_loss = 2.2984,  val_acc = 0.1111 
