Epoch 0:  loss = 7.5836,  acc = 0.4780,  val_loss = 8.3586,  val_acc = 0.1000 
Epoch 1:  loss = 6.2489,  acc = 0.9830,  val_loss = 8.3501,  val_acc = 0.1000 
Epoch 2:  loss = 6.0125,  acc = 0.9990,  val_loss = 8.3058,  val_acc = 0.1007 
Epoch 3:  loss = 5.8734,  acc = 1.0000,  val_loss = 8.2130,  val_acc = 0.1118 
Epoch 4:  loss = 5.7580,  acc = 1.0000,  val_loss = 8.0742,  val_acc = 0.1332 
Epoch 5:  loss = 5.6525,  acc = 1.0000,  val_loss = 7.8957,  val_acc = 0.1483 
Epoch 6:  loss = 5.5505,  acc = 1.0000,  val_loss = 7.6613,  val_acc = 0.1775 
Epoch 7:  loss = 5.4521,  acc = 1.0000,  val_loss = 7.3644,  val_acc = 0.2647 
Epoch 8:  loss = 5.3577,  acc = 1.0000,  val_loss = 7.0151,  val_acc = 0.4198 
Epoch 9:  loss = 5.2670,  acc = 1.0000,  val_loss = 6.6521,  val_acc = 0.5621 
Epoch 10:  loss = 5.1755,  acc = 1.0000,  val_loss = 6.3443,  val_acc = 0.6282 
Epoch 11:  loss = 5.0871,  acc = 1.0000,  val_loss = 6.1281,  val_acc = 0.6559 
Epoch 12:  loss = 5.0007,  acc = 1.0000,  val_loss = 5.9787,  val_acc = 0.6659 
Epoch 13:  loss = 4.9145,  acc = 1.0000,  val_loss = 5.8711,  val_acc = 0.6680 
Epoch 14:  loss = 4.8303,  acc = 1.0000,  val_loss = 5.7782,  val_acc = 0.6687 
Epoch 15:  loss = 4.7492,  acc = 1.0000,  val_loss = 5.6936,  val_acc = 0.6683 
Epoch 16:  loss = 4.6682,  acc = 1.0000,  val_loss = 5.6130,  val_acc = 0.6686 
Epoch 17:  loss = 4.5896,  acc = 1.0000,  val_loss = 5.5332,  val_acc = 0.6707 
Epoch 18:  loss = 4.5115,  acc = 1.0000,  val_loss = 5.4568,  val_acc = 0.6710 
Epoch 19:  loss = 4.4361,  acc = 1.0000,  val_loss = 5.3802,  val_acc = 0.6716 
Epoch 20:  loss = 4.3604,  acc = 1.0000,  val_loss = 5.3057,  val_acc = 0.6731 
Epoch 21:  loss = 4.2867,  acc = 1.0000,  val_loss = 5.2338,  val_acc = 0.6729 
Epoch 22:  loss = 4.2139,  acc = 1.0000,  val_loss = 5.1620,  val_acc = 0.6738 
Epoch 23:  loss = 4.1431,  acc = 1.0000,  val_loss = 5.0925,  val_acc = 0.6738 
