Epoch 0:  loss = 7.3517,  acc = 0.5694,  val_loss = 7.2025,  val_acc = 0.6215 
Epoch 1:  loss = 6.8868,  acc = 0.7264,  val_loss = 6.9205,  val_acc = 0.7035 
Epoch 2:  loss = 6.6902,  acc = 0.7903,  val_loss = 6.7582,  val_acc = 0.7472 
Epoch 3:  loss = 6.5473,  acc = 0.8264,  val_loss = 6.6805,  val_acc = 0.7507 
Epoch 4:  loss = 6.4279,  acc = 0.8556,  val_loss = 6.6312,  val_acc = 0.7567 
Epoch 5:  loss = 6.3202,  acc = 0.8759,  val_loss = 6.5508,  val_acc = 0.7676 
Epoch 6:  loss = 6.2334,  acc = 0.9005,  val_loss = 6.5401,  val_acc = 0.7565 
Epoch 7:  loss = 6.1339,  acc = 0.9292,  val_loss = 6.4594,  val_acc = 0.7694 
Epoch 8:  loss = 6.0610,  acc = 0.9352,  val_loss = 6.4543,  val_acc = 0.7589 
Epoch 9:  loss = 5.9931,  acc = 0.9444,  val_loss = 6.3465,  val_acc = 0.7796 
Epoch 10:  loss = 5.9197,  acc = 0.9625,  val_loss = 6.3322,  val_acc = 0.7704 
Epoch 11:  loss = 5.8487,  acc = 0.9690,  val_loss = 6.2878,  val_acc = 0.7741 
Epoch 12:  loss = 5.7889,  acc = 0.9750,  val_loss = 6.2752,  val_acc = 0.7700 
Epoch 13:  loss = 5.7369,  acc = 0.9787,  val_loss = 6.1984,  val_acc = 0.7791 
Epoch 14:  loss = 5.6713,  acc = 0.9866,  val_loss = 6.1701,  val_acc = 0.7791 
Epoch 15:  loss = 5.6418,  acc = 0.9806,  val_loss = 6.0942,  val_acc = 0.7874 
Epoch 16:  loss = 5.5693,  acc = 0.9907,  val_loss = 6.0554,  val_acc = 0.7900 
Epoch 17:  loss = 5.5262,  acc = 0.9912,  val_loss = 6.0438,  val_acc = 0.7757 
Epoch 18:  loss = 5.4806,  acc = 0.9907,  val_loss = 5.9923,  val_acc = 0.7876 
Epoch 19:  loss = 5.4250,  acc = 0.9940,  val_loss = 5.9320,  val_acc = 0.7909 
Epoch 20:  loss = 5.3867,  acc = 0.9921,  val_loss = 6.0071,  val_acc = 0.7524 
Epoch 21:  loss = 5.3407,  acc = 0.9944,  val_loss = 5.8911,  val_acc = 0.7802 
Epoch 22:  loss = 5.2987,  acc = 0.9968,  val_loss = 5.8415,  val_acc = 0.7837 
Epoch 23:  loss = 5.2543,  acc = 0.9986,  val_loss = 5.7964,  val_acc = 0.7865 
Epoch 24:  loss = 5.2117,  acc = 0.9958,  val_loss = 5.7740,  val_acc = 0.7850 
Epoch 25:  loss = 5.1733,  acc = 0.9972,  val_loss = 5.7206,  val_acc = 0.7911 
Epoch 26:  loss = 5.1350,  acc = 0.9968,  val_loss = 5.7004,  val_acc = 0.7824 
Epoch 27:  loss = 5.0956,  acc = 0.9968,  val_loss = 5.6453,  val_acc = 0.7904 
Epoch 28:  loss = 5.0567,  acc = 0.9981,  val_loss = 5.6078,  val_acc = 0.7906 
Epoch 29:  loss = 5.0167,  acc = 0.9995,  val_loss = 5.6252,  val_acc = 0.7780 
Epoch 30:  loss = 4.9890,  acc = 1.0000,  val_loss = 5.5618,  val_acc = 0.7909 
Epoch 31:  loss = 4.9774,  acc = 0.9991,  val_loss = 5.5553,  val_acc = 0.7926 
Epoch 32:  loss = 4.9710,  acc = 0.9991,  val_loss = 5.5461,  val_acc = 0.7930 
Epoch 33:  loss = 4.9633,  acc = 0.9995,  val_loss = 5.5386,  val_acc = 0.7904 
Epoch 34:  loss = 4.9553,  acc = 1.0000,  val_loss = 5.5341,  val_acc = 0.7928 
Epoch 35:  loss = 4.9480,  acc = 0.9995,  val_loss = 5.5237,  val_acc = 0.7928 
Epoch 36:  loss = 4.9433,  acc = 0.9991,  val_loss = 5.5211,  val_acc = 0.7920 
Epoch 37:  loss = 4.9333,  acc = 0.9995,  val_loss = 5.5133,  val_acc = 0.7922 
Epoch 38:  loss = 4.9248,  acc = 0.9995,  val_loss = 5.5095,  val_acc = 0.7902 
Epoch 39:  loss = 4.9180,  acc = 0.9991,  val_loss = 5.5026,  val_acc = 0.7937 
Epoch 40:  loss = 4.9122,  acc = 1.0000,  val_loss = 5.4942,  val_acc = 0.7926 
Epoch 41:  loss = 4.9072,  acc = 0.9991,  val_loss = 5.4840,  val_acc = 0.7941 
Epoch 42:  loss = 4.8951,  acc = 0.9995,  val_loss = 5.4804,  val_acc = 0.7933 
Epoch 43:  loss = 4.8883,  acc = 0.9995,  val_loss = 5.4721,  val_acc = 0.7913 
Epoch 44:  loss = 4.8823,  acc = 1.0000,  val_loss = 5.4639,  val_acc = 0.7919 
Epoch 45:  loss = 4.8750,  acc = 1.0000,  val_loss = 5.4610,  val_acc = 0.7900 
Epoch 46:  loss = 4.8677,  acc = 1.0000,  val_loss = 5.4534,  val_acc = 0.7922 
Epoch 47:  loss = 4.8599,  acc = 1.0000,  val_loss = 5.4470,  val_acc = 0.7902 
Epoch 48:  loss = 4.8537,  acc = 0.9995,  val_loss = 5.4393,  val_acc = 0.7909 
Epoch 49:  loss = 4.8452,  acc = 0.9995,  val_loss = 5.4321,  val_acc = 0.7920 
Epoch 50:  loss = 4.8397,  acc = 0.9995,  val_loss = 5.4252,  val_acc = 0.7928 
Epoch 51:  loss = 4.8324,  acc = 1.0000,  val_loss = 5.4192,  val_acc = 0.7883 
Epoch 52:  loss = 4.8243,  acc = 0.9995,  val_loss = 5.4126,  val_acc = 0.7911 
Epoch 53:  loss = 4.8171,  acc = 1.0000,  val_loss = 5.4047,  val_acc = 0.7902 
Epoch 54:  loss = 4.8136,  acc = 0.9995,  val_loss = 5.4004,  val_acc = 0.7907 
Epoch 55:  loss = 4.8038,  acc = 1.0000,  val_loss = 5.3937,  val_acc = 0.7913 
Epoch 56:  loss = 4.7949,  acc = 1.0000,  val_loss = 5.3823,  val_acc = 0.7909 
Epoch 57:  loss = 4.7889,  acc = 1.0000,  val_loss = 5.3759,  val_acc = 0.7900 
Epoch 58:  loss = 4.7834,  acc = 0.9995,  val_loss = 5.3665,  val_acc = 0.7928 
Epoch 59:  loss = 4.7769,  acc = 1.0000,  val_loss = 5.3656,  val_acc = 0.7894 
Epoch 60:  loss = 4.7712,  acc = 0.9995,  val_loss = 5.3612,  val_acc = 0.7911 
Epoch 61:  loss = 4.7671,  acc = 1.0000,  val_loss = 5.3603,  val_acc = 0.7922 
Epoch 62:  loss = 4.7667,  acc = 0.9995,  val_loss = 5.3599,  val_acc = 0.7919 
Epoch 63:  loss = 4.7647,  acc = 1.0000,  val_loss = 5.3550,  val_acc = 0.7944 
Epoch 64:  loss = 4.7642,  acc = 0.9995,  val_loss = 5.3567,  val_acc = 0.7931 
Epoch 65:  loss = 4.7637,  acc = 0.9995,  val_loss = 5.3566,  val_acc = 0.7902 
Epoch 66:  loss = 4.7596,  acc = 1.0000,  val_loss = 5.3530,  val_acc = 0.7924 
Epoch 67:  loss = 4.7614,  acc = 0.9995,  val_loss = 5.3524,  val_acc = 0.7931 
Epoch 68:  loss = 4.7563,  acc = 1.0000,  val_loss = 5.3521,  val_acc = 0.7928 
Epoch 69:  loss = 4.7553,  acc = 1.0000,  val_loss = 5.3493,  val_acc = 0.7898 
Epoch 70:  loss = 4.7542,  acc = 1.0000,  val_loss = 5.3486,  val_acc = 0.7911 
Epoch 71:  loss = 4.7548,  acc = 1.0000,  val_loss = 5.3449,  val_acc = 0.7933 
Epoch 72:  loss = 4.7539,  acc = 1.0000,  val_loss = 5.3470,  val_acc = 0.7896 
Epoch 73:  loss = 4.7517,  acc = 1.0000,  val_loss = 5.3450,  val_acc = 0.7902 
Epoch 74:  loss = 4.7509,  acc = 0.9995,  val_loss = 5.3443,  val_acc = 0.7911 
Epoch 75:  loss = 4.7482,  acc = 1.0000,  val_loss = 5.3421,  val_acc = 0.7928 
Epoch 76:  loss = 4.7484,  acc = 0.9995,  val_loss = 5.3408,  val_acc = 0.7900 
Epoch 77:  loss = 4.7454,  acc = 1.0000,  val_loss = 5.3390,  val_acc = 0.7915 
Epoch 78:  loss = 4.7437,  acc = 0.9995,  val_loss = 5.3373,  val_acc = 0.7919 
Epoch 79:  loss = 4.7436,  acc = 0.9995,  val_loss = 5.3347,  val_acc = 0.7931 
Epoch 80:  loss = 4.7427,  acc = 0.9995,  val_loss = 5.3386,  val_acc = 0.7913 
Epoch 81:  loss = 4.7416,  acc = 1.0000,  val_loss = 5.3352,  val_acc = 0.7930 
Epoch 82:  loss = 4.7431,  acc = 1.0000,  val_loss = 5.3355,  val_acc = 0.7917 
Epoch 83:  loss = 4.7431,  acc = 1.0000,  val_loss = 5.3349,  val_acc = 0.7931 
Epoch 84:  loss = 4.7386,  acc = 0.9995,  val_loss = 5.3350,  val_acc = 0.7920 
Epoch 85:  loss = 4.7414,  acc = 0.9991,  val_loss = 5.3341,  val_acc = 0.7926 
Epoch 86:  loss = 4.7405,  acc = 1.0000,  val_loss = 5.3383,  val_acc = 0.7889 
Epoch 87:  loss = 4.7402,  acc = 0.9995,  val_loss = 5.3335,  val_acc = 0.7928 
Epoch 88:  loss = 4.7402,  acc = 1.0000,  val_loss = 5.3337,  val_acc = 0.7911 
Epoch 89:  loss = 4.7393,  acc = 0.9991,  val_loss = 5.3325,  val_acc = 0.7931 
Epoch 90:  loss = 4.7408,  acc = 1.0000,  val_loss = 5.3342,  val_acc = 0.7911 
Epoch 91:  loss = 4.7395,  acc = 0.9995,  val_loss = 5.3322,  val_acc = 0.7922 
Epoch 92:  loss = 4.7379,  acc = 0.9995,  val_loss = 5.3312,  val_acc = 0.7909 
Epoch 93:  loss = 4.7381,  acc = 0.9995,  val_loss = 5.3332,  val_acc = 0.7917 
Epoch 94:  loss = 4.7381,  acc = 1.0000,  val_loss = 5.3318,  val_acc = 0.7933 
