Epoch 0:  loss = 1.4207,  acc = 0.7309,  val_loss = 1.2340,  val_acc = 0.7865 
Epoch 1:  loss = 1.1530,  acc = 0.8176,  val_loss = 1.1289,  val_acc = 0.8178 
Epoch 2:  loss = 1.0609,  acc = 0.8473,  val_loss = 1.1086,  val_acc = 0.8224 
Epoch 3:  loss = 0.9968,  acc = 0.8696,  val_loss = 1.0779,  val_acc = 0.8376 
Epoch 4:  loss = 0.9430,  acc = 0.8878,  val_loss = 1.0701,  val_acc = 0.8396 
Epoch 5:  loss = 0.8946,  acc = 0.9057,  val_loss = 1.0862,  val_acc = 0.8246 
Epoch 6:  loss = 0.8618,  acc = 0.9163,  val_loss = 1.0380,  val_acc = 0.8452 
Epoch 7:  loss = 0.8237,  acc = 0.9278,  val_loss = 1.0405,  val_acc = 0.8467 
Epoch 8:  loss = 0.7860,  acc = 0.9435,  val_loss = 1.0814,  val_acc = 0.8350 
Epoch 9:  loss = 0.7612,  acc = 0.9531,  val_loss = 1.0774,  val_acc = 0.8331 
Epoch 10:  loss = 0.7368,  acc = 0.9607,  val_loss = 1.1268,  val_acc = 0.8228 
Epoch 11:  loss = 0.7203,  acc = 0.9640,  val_loss = 1.0716,  val_acc = 0.8411 
Epoch 12:  loss = 0.7015,  acc = 0.9699,  val_loss = 1.0679,  val_acc = 0.8454 
Epoch 13:  loss = 0.6805,  acc = 0.9758,  val_loss = 1.0724,  val_acc = 0.8413 
Epoch 14:  loss = 0.6679,  acc = 0.9793,  val_loss = 1.0718,  val_acc = 0.8480 
Epoch 15:  loss = 0.6494,  acc = 0.9848,  val_loss = 1.0449,  val_acc = 0.8485 
Epoch 16:  loss = 0.6391,  acc = 0.9867,  val_loss = 1.0740,  val_acc = 0.8443 
Epoch 17:  loss = 0.6310,  acc = 0.9867,  val_loss = 1.0220,  val_acc = 0.8574 
Epoch 18:  loss = 0.6190,  acc = 0.9907,  val_loss = 1.0432,  val_acc = 0.8546 
Epoch 19:  loss = 0.6080,  acc = 0.9933,  val_loss = 1.0378,  val_acc = 0.8531 
Epoch 20:  loss = 0.6021,  acc = 0.9924,  val_loss = 1.0566,  val_acc = 0.8474 
Epoch 21:  loss = 0.5938,  acc = 0.9945,  val_loss = 1.1434,  val_acc = 0.8293 
Epoch 22:  loss = 0.5856,  acc = 0.9954,  val_loss = 1.0556,  val_acc = 0.8535 
Epoch 23:  loss = 0.5813,  acc = 0.9952,  val_loss = 1.0426,  val_acc = 0.8524 
Epoch 24:  loss = 0.5754,  acc = 0.9959,  val_loss = 1.0257,  val_acc = 0.8593 
Epoch 25:  loss = 0.5809,  acc = 0.9943,  val_loss = 1.0293,  val_acc = 0.8556 
Epoch 26:  loss = 0.5646,  acc = 0.9973,  val_loss = 1.0741,  val_acc = 0.8443 
Epoch 27:  loss = 0.5662,  acc = 0.9952,  val_loss = 1.0337,  val_acc = 0.8524 
Epoch 28:  loss = 0.5547,  acc = 0.9980,  val_loss = 1.0661,  val_acc = 0.8467 
Epoch 29:  loss = 0.5467,  acc = 0.9981,  val_loss = 1.0879,  val_acc = 0.8435 
Epoch 30:  loss = 0.5412,  acc = 0.9993,  val_loss = 1.0280,  val_acc = 0.8539 
Epoch 31:  loss = 0.5399,  acc = 0.9992,  val_loss = 1.0293,  val_acc = 0.8563 
Epoch 32:  loss = 0.5376,  acc = 0.9994,  val_loss = 1.0307,  val_acc = 0.8580 
Epoch 33:  loss = 0.5373,  acc = 0.9994,  val_loss = 1.0262,  val_acc = 0.8563 
Epoch 34:  loss = 0.5364,  acc = 0.9994,  val_loss = 1.0235,  val_acc = 0.8578 
Epoch 35:  loss = 0.5357,  acc = 0.9994,  val_loss = 1.0462,  val_acc = 0.8544 
Epoch 36:  loss = 0.5345,  acc = 0.9996,  val_loss = 1.0262,  val_acc = 0.8593 
Epoch 37:  loss = 0.5342,  acc = 0.9995,  val_loss = 1.0196,  val_acc = 0.8580 
Epoch 38:  loss = 0.5330,  acc = 0.9995,  val_loss = 1.0191,  val_acc = 0.8572 
Epoch 39:  loss = 0.5324,  acc = 0.9993,  val_loss = 1.0210,  val_acc = 0.8563 
Epoch 40:  loss = 0.5314,  acc = 0.9996,  val_loss = 1.0242,  val_acc = 0.8557 
Epoch 41:  loss = 0.5304,  acc = 0.9996,  val_loss = 1.0217,  val_acc = 0.8569 
Epoch 42:  loss = 0.5301,  acc = 0.9996,  val_loss = 1.0212,  val_acc = 0.8570 
Epoch 43:  loss = 0.5290,  acc = 0.9996,  val_loss = 1.0237,  val_acc = 0.8519 
Epoch 44:  loss = 0.5283,  acc = 0.9997,  val_loss = 1.0173,  val_acc = 0.8576 
Epoch 45:  loss = 0.5277,  acc = 0.9996,  val_loss = 1.0215,  val_acc = 0.8580 
Epoch 46:  loss = 0.5270,  acc = 0.9996,  val_loss = 1.0216,  val_acc = 0.8583 
Epoch 47:  loss = 0.5261,  acc = 0.9995,  val_loss = 1.0189,  val_acc = 0.8561 
Epoch 48:  loss = 0.5251,  acc = 0.9997,  val_loss = 1.0225,  val_acc = 0.8565 
Epoch 49:  loss = 0.5249,  acc = 0.9996,  val_loss = 1.0164,  val_acc = 0.8580 
Epoch 50:  loss = 0.5236,  acc = 0.9996,  val_loss = 1.0261,  val_acc = 0.8569 
Epoch 51:  loss = 0.5229,  acc = 0.9997,  val_loss = 1.0225,  val_acc = 0.8550 
Epoch 52:  loss = 0.5221,  acc = 0.9998,  val_loss = 1.0175,  val_acc = 0.8561 
Epoch 53:  loss = 0.5214,  acc = 0.9997,  val_loss = 1.0223,  val_acc = 0.8572 
Epoch 54:  loss = 0.5211,  acc = 0.9996,  val_loss = 1.0192,  val_acc = 0.8554 
Epoch 55:  loss = 0.5199,  acc = 0.9999,  val_loss = 1.0179,  val_acc = 0.8580 
Epoch 56:  loss = 0.5196,  acc = 0.9998,  val_loss = 1.0167,  val_acc = 0.8570 
Epoch 57:  loss = 0.5188,  acc = 0.9997,  val_loss = 1.0169,  val_acc = 0.8548 
Epoch 58:  loss = 0.5182,  acc = 0.9997,  val_loss = 1.0226,  val_acc = 0.8559 
Epoch 59:  loss = 0.5173,  acc = 0.9998,  val_loss = 1.0178,  val_acc = 0.8576 
Epoch 60:  loss = 0.5167,  acc = 0.9998,  val_loss = 1.0143,  val_acc = 0.8544 
Epoch 61:  loss = 0.5161,  acc = 0.9999,  val_loss = 1.0167,  val_acc = 0.8572 
Epoch 62:  loss = 0.5167,  acc = 0.9998,  val_loss = 1.0198,  val_acc = 0.8565 
Epoch 63:  loss = 0.5162,  acc = 0.9998,  val_loss = 1.0140,  val_acc = 0.8561 
Epoch 64:  loss = 0.5160,  acc = 0.9997,  val_loss = 1.0184,  val_acc = 0.8554 
Epoch 65:  loss = 0.5161,  acc = 0.9998,  val_loss = 1.0190,  val_acc = 0.8574 
Epoch 66:  loss = 0.5159,  acc = 0.9997,  val_loss = 1.0146,  val_acc = 0.8556 
Epoch 67:  loss = 0.5154,  acc = 0.9998,  val_loss = 1.0198,  val_acc = 0.8557 
Epoch 68:  loss = 0.5161,  acc = 0.9996,  val_loss = 1.0162,  val_acc = 0.8563 
Epoch 69:  loss = 0.5151,  acc = 0.9997,  val_loss = 1.0123,  val_acc = 0.8572 
Epoch 70:  loss = 0.5151,  acc = 0.9998,  val_loss = 1.0202,  val_acc = 0.8552 
