Epoch 0:  loss = 23.5050,  acc = 0.2360,  val_loss = 23.5896,  val_acc = 0.1786 
Epoch 1:  loss = 22.2914,  acc = 0.6920,  val_loss = 23.1814,  val_acc = 0.2410 
Epoch 2:  loss = 21.5735,  acc = 0.9000,  val_loss = 22.8564,  val_acc = 0.2707 
Epoch 3:  loss = 20.9862,  acc = 0.9870,  val_loss = 22.3771,  val_acc = 0.3290 
Epoch 4:  loss = 20.5363,  acc = 0.9990,  val_loss = 21.9469,  val_acc = 0.3803 
Epoch 5:  loss = 20.1582,  acc = 1.0000,  val_loss = 21.5674,  val_acc = 0.4145 
Epoch 6:  loss = 19.8155,  acc = 1.0000,  val_loss = 21.2167,  val_acc = 0.4293 
Epoch 7:  loss = 19.4917,  acc = 1.0000,  val_loss = 20.9057,  val_acc = 0.4323 
Epoch 8:  loss = 19.1743,  acc = 1.0000,  val_loss = 20.5901,  val_acc = 0.4363 
Epoch 9:  loss = 18.8679,  acc = 1.0000,  val_loss = 20.2788,  val_acc = 0.4404 
Epoch 10:  loss = 18.5648,  acc = 1.0000,  val_loss = 19.9865,  val_acc = 0.4435 
Epoch 11:  loss = 18.2711,  acc = 1.0000,  val_loss = 19.6933,  val_acc = 0.4439 
Epoch 12:  loss = 17.9785,  acc = 1.0000,  val_loss = 19.4100,  val_acc = 0.4443 
Epoch 13:  loss = 17.6926,  acc = 1.0000,  val_loss = 19.1235,  val_acc = 0.4469 
Epoch 14:  loss = 17.4107,  acc = 1.0000,  val_loss = 18.8510,  val_acc = 0.4433 
Epoch 15:  loss = 17.1340,  acc = 1.0000,  val_loss = 18.5780,  val_acc = 0.4448 
Epoch 16:  loss = 16.8627,  acc = 1.0000,  val_loss = 18.3002,  val_acc = 0.4452 
Epoch 17:  loss = 16.5942,  acc = 1.0000,  val_loss = 18.0384,  val_acc = 0.4458 
Epoch 18:  loss = 16.3308,  acc = 1.0000,  val_loss = 17.7752,  val_acc = 0.4457 
