Epoch 61:  loss = 0.2933,  acc = 1.0000,  val_loss = 0.7713,  val_acc = 0.8498 
Epoch 62:  loss = 0.2926,  acc = 1.0000,  val_loss = 0.7712,  val_acc = 0.8516 
Epoch 63:  loss = 0.2916,  acc = 1.0000,  val_loss = 0.7717,  val_acc = 0.8500 
Epoch 64:  loss = 0.2915,  acc = 1.0000,  val_loss = 0.7694,  val_acc = 0.8522 
Epoch 65:  loss = 0.2905,  acc = 1.0000,  val_loss = 0.7699,  val_acc = 0.8519 
Epoch 66:  loss = 0.2907,  acc = 1.0000,  val_loss = 0.7700,  val_acc = 0.8513 
Epoch 67:  loss = 0.2899,  acc = 1.0000,  val_loss = 0.7707,  val_acc = 0.8504 
Epoch 68:  loss = 0.2901,  acc = 1.0000,  val_loss = 0.7715,  val_acc = 0.8500 
Epoch 69:  loss = 0.2894,  acc = 1.0000,  val_loss = 0.7712,  val_acc = 0.8513 
Epoch 70:  loss = 0.2895,  acc = 1.0000,  val_loss = 0.7745,  val_acc = 0.8482 
Epoch 71:  loss = 0.2888,  acc = 1.0000,  val_loss = 0.7702,  val_acc = 0.8504 
Epoch 72:  loss = 0.2890,  acc = 1.0000,  val_loss = 0.7719,  val_acc = 0.8494 
Epoch 73:  loss = 0.2887,  acc = 1.0000,  val_loss = 0.7723,  val_acc = 0.8490 
Epoch 74:  loss = 0.2885,  acc = 1.0000,  val_loss = 0.7711,  val_acc = 0.8506 
Epoch 75:  loss = 0.2885,  acc = 1.0000,  val_loss = 0.7722,  val_acc = 0.8498 
Epoch 76:  loss = 0.2885,  acc = 1.0000,  val_loss = 0.7725,  val_acc = 0.8476 
Epoch 77:  loss = 0.2884,  acc = 1.0000,  val_loss = 0.7748,  val_acc = 0.8478 
Epoch 78:  loss = 0.2880,  acc = 1.0000,  val_loss = 0.7721,  val_acc = 0.8492 
Epoch 79:  loss = 0.2883,  acc = 1.0000,  val_loss = 0.7729,  val_acc = 0.8489 
Epoch 80:  loss = 0.2875,  acc = 1.0000,  val_loss = 0.7712,  val_acc = 0.8498 
Epoch 81:  loss = 0.2872,  acc = 1.0000,  val_loss = 0.7719,  val_acc = 0.8498 
Epoch 82:  loss = 0.2873,  acc = 1.0000,  val_loss = 0.7717,  val_acc = 0.8481 
Epoch 83:  loss = 0.2872,  acc = 1.0000,  val_loss = 0.7725,  val_acc = 0.8485 
Epoch 84:  loss = 0.2869,  acc = 1.0000,  val_loss = 0.7709,  val_acc = 0.8496 
Epoch 85:  loss = 0.2871,  acc = 1.0000,  val_loss = 0.7722,  val_acc = 0.8478 
Epoch 86:  loss = 0.2873,  acc = 1.0000,  val_loss = 0.7705,  val_acc = 0.8501 
Epoch 87:  loss = 0.2869,  acc = 1.0000,  val_loss = 0.7715,  val_acc = 0.8495 
Epoch 88:  loss = 0.2870,  acc = 1.0000,  val_loss = 0.7712,  val_acc = 0.8482 
Epoch 89:  loss = 0.2869,  acc = 1.0000,  val_loss = 0.7741,  val_acc = 0.8461 
Epoch 90:  loss = 0.2868,  acc = 1.0000,  val_loss = 0.7714,  val_acc = 0.8509 
Epoch 91:  loss = 0.2869,  acc = 1.0000,  val_loss = 0.7717,  val_acc = 0.8494 
Epoch 92:  loss = 0.2870,  acc = 1.0000,  val_loss = 0.7709,  val_acc = 0.8488 
Epoch 93:  loss = 0.2870,  acc = 1.0000,  val_loss = 0.7714,  val_acc = 0.8485 
Epoch 94:  loss = 0.2870,  acc = 1.0000,  val_loss = 0.7721,  val_acc = 0.8486 
Epoch 95:  loss = 0.2870,  acc = 1.0000,  val_loss = 0.7717,  val_acc = 0.8500 
Epoch 96:  loss = 0.2869,  acc = 1.0000,  val_loss = 0.7710,  val_acc = 0.8497 
Epoch 97:  loss = 0.2869,  acc = 1.0000,  val_loss = 0.7714,  val_acc = 0.8485 
Epoch 98:  loss = 0.2866,  acc = 1.0000,  val_loss = 0.7715,  val_acc = 0.8495 
Epoch 99:  loss = 0.2867,  acc = 1.0000,  val_loss = 0.7720,  val_acc = 0.8488 
