Epoch 0:  loss = 1.9408,  acc = 0.5335,  val_loss = 1.7119,  val_acc = 0.6164 
Epoch 1:  loss = 1.5541,  acc = 0.6762,  val_loss = 1.6068,  val_acc = 0.6543 
Epoch 2:  loss = 1.3941,  acc = 0.7377,  val_loss = 1.5696,  val_acc = 0.6618 
Epoch 3:  loss = 1.2685,  acc = 0.7871,  val_loss = 1.5537,  val_acc = 0.6683 
Epoch 4:  loss = 1.1631,  acc = 0.8289,  val_loss = 1.5158,  val_acc = 0.6826 
Epoch 5:  loss = 1.0667,  acc = 0.8676,  val_loss = 1.5171,  val_acc = 0.6837 
Epoch 6:  loss = 0.9823,  acc = 0.9009,  val_loss = 1.5636,  val_acc = 0.6715 
Epoch 7:  loss = 0.9088,  acc = 0.9318,  val_loss = 1.5380,  val_acc = 0.6813 
Epoch 8:  loss = 0.8416,  acc = 0.9555,  val_loss = 1.5456,  val_acc = 0.6836 
Epoch 9:  loss = 0.7868,  acc = 0.9726,  val_loss = 1.5524,  val_acc = 0.6849 
Epoch 10:  loss = 0.7426,  acc = 0.9842,  val_loss = 1.5931,  val_acc = 0.6753 
Epoch 11:  loss = 0.7086,  acc = 0.9915,  val_loss = 1.5962,  val_acc = 0.6803 
Epoch 12:  loss = 0.6812,  acc = 0.9959,  val_loss = 1.6155,  val_acc = 0.6791 
Epoch 13:  loss = 0.6601,  acc = 0.9981,  val_loss = 1.6339,  val_acc = 0.6810 
Epoch 14:  loss = 0.6447,  acc = 0.9986,  val_loss = 1.6364,  val_acc = 0.6775 
Epoch 15:  loss = 0.6310,  acc = 0.9995,  val_loss = 1.6201,  val_acc = 0.6836 
Epoch 16:  loss = 0.6203,  acc = 0.9996,  val_loss = 1.6334,  val_acc = 0.6842 
Epoch 17:  loss = 0.6110,  acc = 0.9998,  val_loss = 1.6405,  val_acc = 0.6842 
Epoch 18:  loss = 0.6041,  acc = 0.9999,  val_loss = 1.6477,  val_acc = 0.6834 
Epoch 19:  loss = 0.5974,  acc = 0.9999,  val_loss = 1.6591,  val_acc = 0.6822 
Epoch 20:  loss = 0.5908,  acc = 0.9999,  val_loss = 1.6537,  val_acc = 0.6834 
Epoch 21:  loss = 0.5846,  acc = 1.0000,  val_loss = 1.6559,  val_acc = 0.6833 
Epoch 22:  loss = 0.5798,  acc = 1.0000,  val_loss = 1.6641,  val_acc = 0.6845 
Epoch 23:  loss = 0.5745,  acc = 1.0000,  val_loss = 1.6667,  val_acc = 0.6833 
Epoch 24:  loss = 0.5700,  acc = 1.0000,  val_loss = 1.6740,  val_acc = 0.6797 
Epoch 25:  loss = 0.5655,  acc = 1.0000,  val_loss = 1.6707,  val_acc = 0.6834 
Epoch 26:  loss = 0.5613,  acc = 0.9999,  val_loss = 1.6713,  val_acc = 0.6825 
Epoch 27:  loss = 0.5573,  acc = 1.0000,  val_loss = 1.6806,  val_acc = 0.6810 
Epoch 28:  loss = 0.5531,  acc = 1.0000,  val_loss = 1.6804,  val_acc = 0.6812 
Epoch 29:  loss = 0.5491,  acc = 1.0000,  val_loss = 1.6717,  val_acc = 0.6815 
Epoch 30:  loss = 0.5458,  acc = 1.0000,  val_loss = 1.6704,  val_acc = 0.6835 
Epoch 31:  loss = 0.5449,  acc = 1.0000,  val_loss = 1.6720,  val_acc = 0.6852 
Epoch 32:  loss = 0.5442,  acc = 1.0000,  val_loss = 1.6721,  val_acc = 0.6826 
Epoch 33:  loss = 0.5435,  acc = 1.0000,  val_loss = 1.6705,  val_acc = 0.6827 
Epoch 34:  loss = 0.5427,  acc = 1.0000,  val_loss = 1.6716,  val_acc = 0.6840 
Epoch 35:  loss = 0.5420,  acc = 1.0000,  val_loss = 1.6721,  val_acc = 0.6835 
Epoch 36:  loss = 0.5412,  acc = 1.0000,  val_loss = 1.6709,  val_acc = 0.6839 
Epoch 37:  loss = 0.5406,  acc = 1.0000,  val_loss = 1.6694,  val_acc = 0.6824 
Epoch 38:  loss = 0.5397,  acc = 1.0000,  val_loss = 1.6729,  val_acc = 0.6842 
Epoch 39:  loss = 0.5391,  acc = 1.0000,  val_loss = 1.6719,  val_acc = 0.6839 
