Epoch 0:  loss = 17.4384,  acc = 0.5858,  val_loss = 12.9035,  val_acc = 0.6026 
Epoch 1:  loss = 9.6158,  acc = 0.7301,  val_loss = 7.3913,  val_acc = 0.6658 
Epoch 2:  loss = 5.5531,  acc = 0.7771,  val_loss = 4.5066,  val_acc = 0.7013 
Epoch 3:  loss = 3.4174,  acc = 0.8002,  val_loss = 3.2975,  val_acc = 0.6109 
Epoch 4:  loss = 2.2914,  acc = 0.8185,  val_loss = 2.4393,  val_acc = 0.6543 
Epoch 5:  loss = 1.7063,  acc = 0.8279,  val_loss = 2.0533,  val_acc = 0.6439 
Epoch 6:  loss = 1.4087,  acc = 0.8378,  val_loss = 1.7216,  val_acc = 0.6973 
Epoch 7:  loss = 1.2560,  acc = 0.8460,  val_loss = 1.6593,  val_acc = 0.6886 
Epoch 8:  loss = 1.1705,  acc = 0.8572,  val_loss = 1.6986,  val_acc = 0.6668 
Epoch 9:  loss = 1.1398,  acc = 0.8603,  val_loss = 1.6145,  val_acc = 0.6954 
Epoch 10:  loss = 1.1138,  acc = 0.8652,  val_loss = 1.8227,  val_acc = 0.6102 
Epoch 11:  loss = 1.0954,  acc = 0.8721,  val_loss = 1.3981,  val_acc = 0.7688 
Epoch 12:  loss = 1.0825,  acc = 0.8778,  val_loss = 1.4923,  val_acc = 0.7343 
Epoch 13:  loss = 1.0726,  acc = 0.8845,  val_loss = 1.6541,  val_acc = 0.6893 
Epoch 14:  loss = 1.0735,  acc = 0.8860,  val_loss = 1.6514,  val_acc = 0.6904 
Epoch 15:  loss = 1.0684,  acc = 0.8909,  val_loss = 1.5147,  val_acc = 0.7315 
Epoch 16:  loss = 1.0712,  acc = 0.8909,  val_loss = 1.7154,  val_acc = 0.6754 
Epoch 17:  loss = 1.0547,  acc = 0.8974,  val_loss = 1.5104,  val_acc = 0.7395 
Epoch 18:  loss = 1.0570,  acc = 0.8973,  val_loss = 1.8923,  val_acc = 0.6222 
Epoch 19:  loss = 1.0604,  acc = 0.9000,  val_loss = 1.8970,  val_acc = 0.6303 
Epoch 20:  loss = 1.0514,  acc = 0.9037,  val_loss = 1.6147,  val_acc = 0.7120 
Epoch 21:  loss = 1.0500,  acc = 0.9016,  val_loss = 2.1168,  val_acc = 0.5892 
Epoch 22:  loss = 1.0575,  acc = 0.9017,  val_loss = 1.6198,  val_acc = 0.7104 
Epoch 23:  loss = 1.0496,  acc = 0.9051,  val_loss = 1.6426,  val_acc = 0.7058 
Epoch 24:  loss = 1.0479,  acc = 0.9100,  val_loss = 2.2423,  val_acc = 0.5706 
Epoch 25:  loss = 1.0576,  acc = 0.9054,  val_loss = 1.7162,  val_acc = 0.6833 
Epoch 26:  loss = 1.0470,  acc = 0.9084,  val_loss = 1.5159,  val_acc = 0.7475 
Epoch 27:  loss = 1.0454,  acc = 0.9109,  val_loss = 1.5659,  val_acc = 0.7384 
Epoch 28:  loss = 1.0590,  acc = 0.9071,  val_loss = 1.5721,  val_acc = 0.7281 
Epoch 29:  loss = 1.0553,  acc = 0.9093,  val_loss = 1.7174,  val_acc = 0.6890 
Epoch 30:  loss = 0.8914,  acc = 0.9706,  val_loss = 1.1632,  val_acc = 0.8551 
Epoch 31:  loss = 0.7560,  acc = 0.9972,  val_loss = 1.0896,  val_acc = 0.8658 
Epoch 32:  loss = 0.6879,  acc = 0.9993,  val_loss = 1.0364,  val_acc = 0.8691 
Epoch 33:  loss = 0.6352,  acc = 0.9995,  val_loss = 0.9892,  val_acc = 0.8689 
Epoch 34:  loss = 0.5894,  acc = 0.9998,  val_loss = 0.9550,  val_acc = 0.8696 
Epoch 35:  loss = 0.5493,  acc = 0.9998,  val_loss = 0.9227,  val_acc = 0.8702 
Epoch 36:  loss = 0.5156,  acc = 0.9999,  val_loss = 0.8870,  val_acc = 0.8726 
Epoch 37:  loss = 0.4856,  acc = 1.0000,  val_loss = 0.8665,  val_acc = 0.8705 
Epoch 38:  loss = 0.4599,  acc = 1.0000,  val_loss = 0.8400,  val_acc = 0.8699 
Epoch 39:  loss = 0.4362,  acc = 1.0000,  val_loss = 0.8283,  val_acc = 0.8717 
Epoch 40:  loss = 0.4180,  acc = 1.0000,  val_loss = 0.8047,  val_acc = 0.8699 
Epoch 41:  loss = 0.4013,  acc = 1.0000,  val_loss = 0.7888,  val_acc = 0.8724 
Epoch 42:  loss = 0.3857,  acc = 1.0000,  val_loss = 0.7791,  val_acc = 0.8730 
Epoch 43:  loss = 0.3730,  acc = 1.0000,  val_loss = 0.7675,  val_acc = 0.8735 
Epoch 44:  loss = 0.3628,  acc = 1.0000,  val_loss = 0.7671,  val_acc = 0.8672 
Epoch 45:  loss = 0.3543,  acc = 1.0000,  val_loss = 0.7548,  val_acc = 0.8728 
Epoch 46:  loss = 0.3473,  acc = 1.0000,  val_loss = 0.7523,  val_acc = 0.8716 
Epoch 47:  loss = 0.3408,  acc = 1.0000,  val_loss = 0.7491,  val_acc = 0.8708 
Epoch 48:  loss = 0.3360,  acc = 1.0000,  val_loss = 0.7684,  val_acc = 0.8653 
Epoch 49:  loss = 0.3320,  acc = 1.0000,  val_loss = 0.7485,  val_acc = 0.8666 
Epoch 50:  loss = 0.3303,  acc = 0.9999,  val_loss = 0.8247,  val_acc = 0.8418 
Epoch 51:  loss = 0.3496,  acc = 0.9979,  val_loss = 1.9731,  val_acc = 0.4679 
Epoch 52:  loss = 0.6928,  acc = 0.8975,  val_loss = 1.1020,  val_acc = 0.7665 
Epoch 53:  loss = 0.4939,  acc = 0.9848,  val_loss = 0.8771,  val_acc = 0.8471 
Epoch 54:  loss = 0.4233,  acc = 0.9991,  val_loss = 0.8135,  val_acc = 0.8628 
Epoch 55:  loss = 0.3925,  acc = 0.9999,  val_loss = 0.7939,  val_acc = 0.8658 
Epoch 56:  loss = 0.3740,  acc = 1.0000,  val_loss = 0.7622,  val_acc = 0.8743 
Epoch 57:  loss = 0.3607,  acc = 1.0000,  val_loss = 0.7544,  val_acc = 0.8711 
Epoch 58:  loss = 0.3495,  acc = 1.0000,  val_loss = 0.7393,  val_acc = 0.8739 
Epoch 59:  loss = 0.3412,  acc = 1.0000,  val_loss = 0.7399,  val_acc = 0.8735 
Epoch 60:  loss = 0.3337,  acc = 1.0000,  val_loss = 0.7205,  val_acc = 0.8790 
Epoch 61:  loss = 0.3307,  acc = 1.0000,  val_loss = 0.7206,  val_acc = 0.8793 
Epoch 62:  loss = 0.3290,  acc = 1.0000,  val_loss = 0.7190,  val_acc = 0.8780 
Epoch 63:  loss = 0.3273,  acc = 1.0000,  val_loss = 0.7206,  val_acc = 0.8760 
Epoch 64:  loss = 0.3256,  acc = 1.0000,  val_loss = 0.7174,  val_acc = 0.8789 
