Epoch 0:  loss = 1.5295,  acc = 0.6767,  val_loss = 1.3482,  val_acc = 0.7421 
Epoch 1:  loss = 1.0773,  acc = 0.8353,  val_loss = 1.2985,  val_acc = 0.7516 
Epoch 2:  loss = 0.8396,  acc = 0.9193,  val_loss = 1.3191,  val_acc = 0.7555 
Epoch 3:  loss = 0.6780,  acc = 0.9711,  val_loss = 1.3601,  val_acc = 0.7509 
Epoch 4:  loss = 0.5849,  acc = 0.9933,  val_loss = 1.3795,  val_acc = 0.7554 
Epoch 5:  loss = 0.5304,  acc = 0.9991,  val_loss = 1.3498,  val_acc = 0.7641 
Epoch 6:  loss = 0.4930,  acc = 0.9999,  val_loss = 1.3331,  val_acc = 0.7631 
Epoch 7:  loss = 0.4631,  acc = 1.0000,  val_loss = 1.3157,  val_acc = 0.7642 
Epoch 8:  loss = 0.4368,  acc = 1.0000,  val_loss = 1.2943,  val_acc = 0.7648 
Epoch 9:  loss = 0.4135,  acc = 0.9998,  val_loss = 1.2788,  val_acc = 0.7619 
Epoch 10:  loss = 0.3901,  acc = 1.0000,  val_loss = 1.2489,  val_acc = 0.7633 
Epoch 11:  loss = 0.3688,  acc = 1.0000,  val_loss = 1.2293,  val_acc = 0.7627 
Epoch 12:  loss = 0.3489,  acc = 1.0000,  val_loss = 1.2120,  val_acc = 0.7615 
Epoch 13:  loss = 0.3300,  acc = 1.0000,  val_loss = 1.1911,  val_acc = 0.7579 
Epoch 14:  loss = 0.3124,  acc = 1.0000,  val_loss = 1.1770,  val_acc = 0.7605 
Epoch 15:  loss = 0.2961,  acc = 1.0000,  val_loss = 1.1567,  val_acc = 0.7594 
Epoch 16:  loss = 0.2806,  acc = 1.0000,  val_loss = 1.1467,  val_acc = 0.7574 
Epoch 17:  loss = 0.2658,  acc = 1.0000,  val_loss = 1.1392,  val_acc = 0.7547 
Epoch 18:  loss = 0.2520,  acc = 1.0000,  val_loss = 1.1180,  val_acc = 0.7585 
Epoch 19:  loss = 0.2392,  acc = 1.0000,  val_loss = 1.1189,  val_acc = 0.7564 
Epoch 20:  loss = 0.2269,  acc = 1.0000,  val_loss = 1.0955,  val_acc = 0.7565 
Epoch 21:  loss = 0.2156,  acc = 1.0000,  val_loss = 1.0916,  val_acc = 0.7540 
Epoch 22:  loss = 0.2048,  acc = 1.0000,  val_loss = 1.0799,  val_acc = 0.7533 
Epoch 23:  loss = 0.1948,  acc = 1.0000,  val_loss = 1.0630,  val_acc = 0.7516 
Epoch 24:  loss = 0.1851,  acc = 1.0000,  val_loss = 1.0570,  val_acc = 0.7536 
Epoch 25:  loss = 0.1761,  acc = 1.0000,  val_loss = 1.0549,  val_acc = 0.7516 
Epoch 26:  loss = 0.1701,  acc = 0.9994,  val_loss = 1.1740,  val_acc = 0.7264 
Epoch 27:  loss = 0.5871,  acc = 0.8582,  val_loss = 1.0286,  val_acc = 0.7301 
Epoch 28:  loss = 0.3282,  acc = 0.9601,  val_loss = 1.0763,  val_acc = 0.7391 
Epoch 29:  loss = 0.2325,  acc = 0.9937,  val_loss = 1.0899,  val_acc = 0.7519 
Epoch 30:  loss = 0.2025,  acc = 0.9992,  val_loss = 1.0448,  val_acc = 0.7639 
Epoch 31:  loss = 0.1947,  acc = 1.0000,  val_loss = 1.0525,  val_acc = 0.7626 
Epoch 32:  loss = 0.1917,  acc = 1.0000,  val_loss = 1.0462,  val_acc = 0.7645 
Epoch 33:  loss = 0.1894,  acc = 1.0000,  val_loss = 1.0418,  val_acc = 0.7639 
Epoch 34:  loss = 0.1868,  acc = 1.0000,  val_loss = 1.0417,  val_acc = 0.7650 
Epoch 35:  loss = 0.1847,  acc = 1.0000,  val_loss = 1.0434,  val_acc = 0.7629 
Epoch 36:  loss = 0.1825,  acc = 1.0000,  val_loss = 1.0367,  val_acc = 0.7638 
Epoch 37:  loss = 0.1804,  acc = 1.0000,  val_loss = 1.0378,  val_acc = 0.7643 
Epoch 38:  loss = 0.1787,  acc = 1.0000,  val_loss = 1.0325,  val_acc = 0.7646 
Epoch 39:  loss = 0.1766,  acc = 1.0000,  val_loss = 1.0310,  val_acc = 0.7633 
Epoch 40:  loss = 0.1748,  acc = 1.0000,  val_loss = 1.0283,  val_acc = 0.7653 
Epoch 41:  loss = 0.1728,  acc = 1.0000,  val_loss = 1.0293,  val_acc = 0.7654 
Epoch 42:  loss = 0.1710,  acc = 1.0000,  val_loss = 1.0240,  val_acc = 0.7646 
Epoch 43:  loss = 0.1693,  acc = 1.0000,  val_loss = 1.0256,  val_acc = 0.7644 
Epoch 44:  loss = 0.1675,  acc = 1.0000,  val_loss = 1.0210,  val_acc = 0.7646 
Epoch 45:  loss = 0.1657,  acc = 1.0000,  val_loss = 1.0166,  val_acc = 0.7655 
Epoch 46:  loss = 0.1640,  acc = 1.0000,  val_loss = 1.0199,  val_acc = 0.7651 
Epoch 47:  loss = 0.1624,  acc = 1.0000,  val_loss = 1.0157,  val_acc = 0.7663 
Epoch 48:  loss = 0.1607,  acc = 1.0000,  val_loss = 1.0155,  val_acc = 0.7626 
Epoch 49:  loss = 0.1591,  acc = 1.0000,  val_loss = 1.0127,  val_acc = 0.7648 
Epoch 50:  loss = 0.1575,  acc = 1.0000,  val_loss = 1.0062,  val_acc = 0.7657 
Epoch 51:  loss = 0.1559,  acc = 1.0000,  val_loss = 1.0066,  val_acc = 0.7646 
Epoch 52:  loss = 0.1542,  acc = 1.0000,  val_loss = 1.0046,  val_acc = 0.7630 
Epoch 53:  loss = 0.1528,  acc = 1.0000,  val_loss = 1.0026,  val_acc = 0.7641 
Epoch 54:  loss = 0.1513,  acc = 1.0000,  val_loss = 0.9961,  val_acc = 0.7648 
Epoch 55:  loss = 0.1498,  acc = 1.0000,  val_loss = 1.0001,  val_acc = 0.7640 
Epoch 56:  loss = 0.1483,  acc = 1.0000,  val_loss = 0.9932,  val_acc = 0.7650 
Epoch 57:  loss = 0.1468,  acc = 1.0000,  val_loss = 0.9965,  val_acc = 0.7630 
