Epoch 61:  loss = 3.7187,  acc = 0.9998,  val_loss = 4.2315,  val_acc = 0.8213 
Epoch 62:  loss = 3.7164,  acc = 1.0000,  val_loss = 4.2306,  val_acc = 0.8211 
Epoch 63:  loss = 3.7148,  acc = 0.9993,  val_loss = 4.2286,  val_acc = 0.8230 
Epoch 64:  loss = 3.7115,  acc = 0.9998,  val_loss = 4.2259,  val_acc = 0.8235 
Epoch 65:  loss = 3.7102,  acc = 0.9995,  val_loss = 4.2268,  val_acc = 0.8237 
Epoch 66:  loss = 3.7085,  acc = 0.9995,  val_loss = 4.2267,  val_acc = 0.8207 
Epoch 67:  loss = 3.7059,  acc = 0.9998,  val_loss = 4.2218,  val_acc = 0.8239 
Epoch 68:  loss = 3.7033,  acc = 0.9998,  val_loss = 4.2215,  val_acc = 0.8207 
Epoch 69:  loss = 3.7032,  acc = 0.9995,  val_loss = 4.2171,  val_acc = 0.8213 
Epoch 70:  loss = 3.7007,  acc = 0.9998,  val_loss = 4.2130,  val_acc = 0.8228 
Epoch 71:  loss = 3.6987,  acc = 1.0000,  val_loss = 4.2113,  val_acc = 0.8237 
Epoch 72:  loss = 3.6987,  acc = 1.0000,  val_loss = 4.2083,  val_acc = 0.8213 
Epoch 73:  loss = 3.6951,  acc = 0.9991,  val_loss = 4.2113,  val_acc = 0.8220 
Epoch 74:  loss = 3.6901,  acc = 0.9998,  val_loss = 4.2032,  val_acc = 0.8233 
Epoch 75:  loss = 3.6887,  acc = 0.9995,  val_loss = 4.2073,  val_acc = 0.8204 
Epoch 76:  loss = 3.6885,  acc = 0.9993,  val_loss = 4.2017,  val_acc = 0.8222 
Epoch 77:  loss = 3.6859,  acc = 0.9998,  val_loss = 4.1993,  val_acc = 0.8241 
Epoch 78:  loss = 3.6828,  acc = 0.9998,  val_loss = 4.1974,  val_acc = 0.8233 
Epoch 79:  loss = 3.6816,  acc = 0.9991,  val_loss = 4.1965,  val_acc = 0.8241 
Epoch 80:  loss = 3.6819,  acc = 0.9993,  val_loss = 4.1972,  val_acc = 0.8215 
Epoch 81:  loss = 3.6794,  acc = 0.9995,  val_loss = 4.1961,  val_acc = 0.8224 
Epoch 82:  loss = 3.6787,  acc = 0.9988,  val_loss = 4.1974,  val_acc = 0.8219 
Epoch 83:  loss = 3.6788,  acc = 0.9993,  val_loss = 4.1951,  val_acc = 0.8228 
Epoch 84:  loss = 3.6760,  acc = 1.0000,  val_loss = 4.1939,  val_acc = 0.8228 
Epoch 85:  loss = 3.6778,  acc = 0.9991,  val_loss = 4.1946,  val_acc = 0.8202 
Epoch 86:  loss = 3.6751,  acc = 0.9995,  val_loss = 4.1913,  val_acc = 0.8230 
Epoch 87:  loss = 3.6782,  acc = 0.9993,  val_loss = 4.1922,  val_acc = 0.8217 
Epoch 88:  loss = 3.6764,  acc = 0.9998,  val_loss = 4.1924,  val_acc = 0.8220 
Epoch 89:  loss = 3.6772,  acc = 1.0000,  val_loss = 4.1896,  val_acc = 0.8224 
Epoch 90:  loss = 3.6765,  acc = 0.9988,  val_loss = 4.1886,  val_acc = 0.8230 
Epoch 91:  loss = 3.6753,  acc = 0.9998,  val_loss = 4.1894,  val_acc = 0.8250 
Epoch 92:  loss = 3.6738,  acc = 1.0000,  val_loss = 4.1900,  val_acc = 0.8224 
Epoch 93:  loss = 3.6757,  acc = 0.9995,  val_loss = 4.1891,  val_acc = 0.8252 
Epoch 94:  loss = 3.6733,  acc = 0.9998,  val_loss = 4.1895,  val_acc = 0.8206 
Epoch 95:  loss = 3.6754,  acc = 1.0000,  val_loss = 4.1922,  val_acc = 0.8198 
Epoch 96:  loss = 3.6731,  acc = 0.9995,  val_loss = 4.1870,  val_acc = 0.8219 
Epoch 97:  loss = 3.6703,  acc = 1.0000,  val_loss = 4.1879,  val_acc = 0.8220 
Epoch 98:  loss = 3.6727,  acc = 0.9998,  val_loss = 4.1917,  val_acc = 0.8211 
Epoch 99:  loss = 3.6723,  acc = 0.9998,  val_loss = 4.1855,  val_acc = 0.8226 
