Epoch 0:  loss = 22.3239,  acc = 0.4840,  val_loss = 21.4260,  val_acc = 0.5741 
Epoch 1:  loss = 20.6397,  acc = 0.6407,  val_loss = 20.0582,  val_acc = 0.6302 
Epoch 2:  loss = 19.2829,  acc = 0.7143,  val_loss = 18.8370,  val_acc = 0.6645 
Epoch 3:  loss = 18.0527,  acc = 0.7666,  val_loss = 17.7135,  val_acc = 0.6852 
Epoch 4:  loss = 16.9159,  acc = 0.8100,  val_loss = 16.6884,  val_acc = 0.6918 
Epoch 5:  loss = 15.8575,  acc = 0.8488,  val_loss = 15.7172,  val_acc = 0.7062 
Epoch 6:  loss = 14.8749,  acc = 0.8784,  val_loss = 14.8320,  val_acc = 0.7149 
Epoch 7:  loss = 13.9513,  acc = 0.9095,  val_loss = 14.0373,  val_acc = 0.7064 
Epoch 8:  loss = 13.0877,  acc = 0.9339,  val_loss = 13.2385,  val_acc = 0.7119 
Epoch 9:  loss = 12.2807,  acc = 0.9544,  val_loss = 12.5036,  val_acc = 0.7208 
Epoch 10:  loss = 11.5267,  acc = 0.9713,  val_loss = 11.8280,  val_acc = 0.7195 
Epoch 11:  loss = 10.8244,  acc = 0.9822,  val_loss = 11.1695,  val_acc = 0.7247 
Epoch 12:  loss = 10.1714,  acc = 0.9884,  val_loss = 10.5782,  val_acc = 0.7254 
Epoch 13:  loss = 9.5593,  acc = 0.9935,  val_loss = 10.0212,  val_acc = 0.7175 
Epoch 14:  loss = 8.9860,  acc = 0.9962,  val_loss = 9.4944,  val_acc = 0.7191 
Epoch 15:  loss = 8.4501,  acc = 0.9980,  val_loss = 8.9743,  val_acc = 0.7183 
Epoch 16:  loss = 7.9496,  acc = 0.9985,  val_loss = 8.5105,  val_acc = 0.7171 
Epoch 17:  loss = 7.4782,  acc = 0.9994,  val_loss = 8.0398,  val_acc = 0.7287 
Epoch 18:  loss = 7.0364,  acc = 0.9995,  val_loss = 7.6245,  val_acc = 0.7264 
Epoch 19:  loss = 6.6245,  acc = 0.9995,  val_loss = 7.2459,  val_acc = 0.7215 
Epoch 20:  loss = 6.2364,  acc = 0.9996,  val_loss = 6.8593,  val_acc = 0.7264 
Epoch 21:  loss = 5.8713,  acc = 0.9998,  val_loss = 6.5273,  val_acc = 0.7218 
Epoch 22:  loss = 5.5304,  acc = 0.9997,  val_loss = 6.1868,  val_acc = 0.7243 
Epoch 23:  loss = 5.2087,  acc = 0.9999,  val_loss = 5.8877,  val_acc = 0.7189 
Epoch 24:  loss = 4.9069,  acc = 0.9998,  val_loss = 5.6035,  val_acc = 0.7241 
Epoch 25:  loss = 4.6226,  acc = 0.9999,  val_loss = 5.3127,  val_acc = 0.7223 
Epoch 26:  loss = 4.3556,  acc = 1.0000,  val_loss = 5.0718,  val_acc = 0.7202 
Epoch 27:  loss = 4.1070,  acc = 1.0000,  val_loss = 4.8505,  val_acc = 0.7124 
Epoch 28:  loss = 3.8709,  acc = 1.0000,  val_loss = 4.6164,  val_acc = 0.7193 
Epoch 29:  loss = 3.6528,  acc = 0.9999,  val_loss = 4.3740,  val_acc = 0.7289 
Epoch 30:  loss = 3.5144,  acc = 0.9999,  val_loss = 4.2949,  val_acc = 0.7352 
Epoch 31:  loss = 3.4691,  acc = 1.0000,  val_loss = 4.2507,  val_acc = 0.7381 
Epoch 32:  loss = 3.4277,  acc = 1.0000,  val_loss = 4.2104,  val_acc = 0.7369 
Epoch 33:  loss = 3.3873,  acc = 1.0000,  val_loss = 4.1675,  val_acc = 0.7373 
Epoch 34:  loss = 3.3479,  acc = 1.0000,  val_loss = 4.1346,  val_acc = 0.7362 
Epoch 35:  loss = 3.3084,  acc = 1.0000,  val_loss = 4.0884,  val_acc = 0.7397 
Epoch 36:  loss = 3.2702,  acc = 1.0000,  val_loss = 4.0544,  val_acc = 0.7342 
Epoch 37:  loss = 3.2321,  acc = 1.0000,  val_loss = 4.0185,  val_acc = 0.7371 
Epoch 38:  loss = 3.1939,  acc = 1.0000,  val_loss = 3.9849,  val_acc = 0.7338 
Epoch 39:  loss = 3.1568,  acc = 1.0000,  val_loss = 3.9418,  val_acc = 0.7367 
Epoch 40:  loss = 3.1207,  acc = 1.0000,  val_loss = 3.9083,  val_acc = 0.7346 
Epoch 41:  loss = 3.0843,  acc = 1.0000,  val_loss = 3.8712,  val_acc = 0.7356 
Epoch 42:  loss = 3.0485,  acc = 1.0000,  val_loss = 3.8360,  val_acc = 0.7363 
Epoch 43:  loss = 3.0128,  acc = 1.0000,  val_loss = 3.8007,  val_acc = 0.7354 
