Epoch 0:  loss = 7.5859,  acc = 0.4917,  val_loss = 7.6721,  val_acc = 0.5093 
Epoch 1:  loss = 7.0350,  acc = 0.6898,  val_loss = 7.2332,  val_acc = 0.6213 
Epoch 2:  loss = 6.8231,  acc = 0.7759,  val_loss = 7.0163,  val_acc = 0.6941 
Epoch 3:  loss = 6.6866,  acc = 0.8241,  val_loss = 7.0389,  val_acc = 0.6454 
Epoch 4:  loss = 6.5559,  acc = 0.8704,  val_loss = 6.8767,  val_acc = 0.7019 
Epoch 5:  loss = 6.4709,  acc = 0.8889,  val_loss = 6.8673,  val_acc = 0.6876 
Epoch 6:  loss = 6.3801,  acc = 0.9241,  val_loss = 6.7963,  val_acc = 0.7248 
Epoch 7:  loss = 6.3137,  acc = 0.9315,  val_loss = 6.8019,  val_acc = 0.7052 
Epoch 8:  loss = 6.2359,  acc = 0.9565,  val_loss = 6.7432,  val_acc = 0.7235 
Epoch 9:  loss = 6.1733,  acc = 0.9685,  val_loss = 6.7417,  val_acc = 0.7113 
Epoch 10:  loss = 6.1350,  acc = 0.9685,  val_loss = 6.6548,  val_acc = 0.7396 
Epoch 11:  loss = 6.1097,  acc = 0.9676,  val_loss = 6.6438,  val_acc = 0.7363 
Epoch 12:  loss = 6.0547,  acc = 0.9778,  val_loss = 6.6143,  val_acc = 0.7467 
Epoch 13:  loss = 5.9960,  acc = 0.9926,  val_loss = 6.5800,  val_acc = 0.7441 
Epoch 14:  loss = 5.9599,  acc = 0.9889,  val_loss = 6.5708,  val_acc = 0.7380 
Epoch 15:  loss = 5.9321,  acc = 0.9907,  val_loss = 6.5250,  val_acc = 0.7520 
Epoch 16:  loss = 5.9119,  acc = 0.9870,  val_loss = 6.5104,  val_acc = 0.7457 
Epoch 17:  loss = 5.8708,  acc = 0.9861,  val_loss = 6.5348,  val_acc = 0.7322 
Epoch 18:  loss = 5.8371,  acc = 0.9963,  val_loss = 6.4753,  val_acc = 0.7467 
Epoch 19:  loss = 5.8034,  acc = 0.9972,  val_loss = 6.4637,  val_acc = 0.7452 
Epoch 20:  loss = 5.7736,  acc = 0.9972,  val_loss = 6.4225,  val_acc = 0.7513 
Epoch 21:  loss = 5.7587,  acc = 0.9991,  val_loss = 6.3966,  val_acc = 0.7535 
Epoch 22:  loss = 5.7356,  acc = 0.9954,  val_loss = 6.3933,  val_acc = 0.7502 
Epoch 23:  loss = 5.7085,  acc = 0.9954,  val_loss = 6.3731,  val_acc = 0.7461 
Epoch 24:  loss = 5.6792,  acc = 0.9944,  val_loss = 6.3757,  val_acc = 0.7333 
Epoch 25:  loss = 5.6657,  acc = 0.9944,  val_loss = 6.3373,  val_acc = 0.7476 
Epoch 26:  loss = 5.6332,  acc = 0.9991,  val_loss = 6.3013,  val_acc = 0.7509 
Epoch 27:  loss = 5.6096,  acc = 0.9981,  val_loss = 6.2822,  val_acc = 0.7504 
Epoch 28:  loss = 5.5852,  acc = 0.9991,  val_loss = 6.2627,  val_acc = 0.7556 
Epoch 29:  loss = 5.5636,  acc = 1.0000,  val_loss = 6.2396,  val_acc = 0.7513 
Epoch 30:  loss = 5.5467,  acc = 0.9991,  val_loss = 6.2379,  val_acc = 0.7528 
Epoch 31:  loss = 5.5362,  acc = 1.0000,  val_loss = 6.2327,  val_acc = 0.7517 
Epoch 32:  loss = 5.5314,  acc = 1.0000,  val_loss = 6.2253,  val_acc = 0.7530 
Epoch 33:  loss = 5.5298,  acc = 1.0000,  val_loss = 6.2258,  val_acc = 0.7544 
Epoch 34:  loss = 5.5245,  acc = 1.0000,  val_loss = 6.2185,  val_acc = 0.7533 
Epoch 35:  loss = 5.5205,  acc = 1.0000,  val_loss = 6.2136,  val_acc = 0.7528 
Epoch 36:  loss = 5.5161,  acc = 1.0000,  val_loss = 6.2094,  val_acc = 0.7535 
Epoch 37:  loss = 5.5110,  acc = 1.0000,  val_loss = 6.2103,  val_acc = 0.7546 
Epoch 38:  loss = 5.5037,  acc = 1.0000,  val_loss = 6.2034,  val_acc = 0.7548 
Epoch 39:  loss = 5.5039,  acc = 1.0000,  val_loss = 6.1999,  val_acc = 0.7535 
Epoch 40:  loss = 5.5010,  acc = 1.0000,  val_loss = 6.1953,  val_acc = 0.7548 
Epoch 41:  loss = 5.4939,  acc = 1.0000,  val_loss = 6.1912,  val_acc = 0.7546 
Epoch 42:  loss = 5.4878,  acc = 1.0000,  val_loss = 6.1880,  val_acc = 0.7524 
Epoch 43:  loss = 5.4849,  acc = 1.0000,  val_loss = 6.1879,  val_acc = 0.7550 
Epoch 44:  loss = 5.4779,  acc = 1.0000,  val_loss = 6.1811,  val_acc = 0.7554 
Epoch 45:  loss = 5.4760,  acc = 1.0000,  val_loss = 6.1772,  val_acc = 0.7565 
Epoch 46:  loss = 5.4707,  acc = 1.0000,  val_loss = 6.1720,  val_acc = 0.7535 
Epoch 47:  loss = 5.4676,  acc = 1.0000,  val_loss = 6.1707,  val_acc = 0.7537 
Epoch 48:  loss = 5.4649,  acc = 1.0000,  val_loss = 6.1673,  val_acc = 0.7530 
Epoch 49:  loss = 5.4599,  acc = 1.0000,  val_loss = 6.1614,  val_acc = 0.7544 
Epoch 50:  loss = 5.4570,  acc = 1.0000,  val_loss = 6.1588,  val_acc = 0.7541 
Epoch 51:  loss = 5.4538,  acc = 1.0000,  val_loss = 6.1521,  val_acc = 0.7556 
Epoch 52:  loss = 5.4556,  acc = 1.0000,  val_loss = 6.1485,  val_acc = 0.7552 
Epoch 53:  loss = 5.4423,  acc = 1.0000,  val_loss = 6.1465,  val_acc = 0.7520 
Epoch 54:  loss = 5.4405,  acc = 1.0000,  val_loss = 6.1446,  val_acc = 0.7554 
Epoch 55:  loss = 5.4350,  acc = 1.0000,  val_loss = 6.1390,  val_acc = 0.7544 
Epoch 56:  loss = 5.4317,  acc = 1.0000,  val_loss = 6.1341,  val_acc = 0.7557 
Epoch 57:  loss = 5.4259,  acc = 1.0000,  val_loss = 6.1299,  val_acc = 0.7541 
Epoch 58:  loss = 5.4234,  acc = 1.0000,  val_loss = 6.1248,  val_acc = 0.7541 
Epoch 59:  loss = 5.4185,  acc = 1.0000,  val_loss = 6.1204,  val_acc = 0.7548 
Epoch 60:  loss = 5.4151,  acc = 1.0000,  val_loss = 6.1220,  val_acc = 0.7550 
Epoch 61:  loss = 5.4147,  acc = 1.0000,  val_loss = 6.1197,  val_acc = 0.7548 
Epoch 62:  loss = 5.4117,  acc = 1.0000,  val_loss = 6.1218,  val_acc = 0.7530 
Epoch 63:  loss = 5.4111,  acc = 1.0000,  val_loss = 6.1194,  val_acc = 0.7544 
Epoch 64:  loss = 5.4135,  acc = 1.0000,  val_loss = 6.1187,  val_acc = 0.7561 
Epoch 65:  loss = 5.4117,  acc = 1.0000,  val_loss = 6.1204,  val_acc = 0.7539 
Epoch 66:  loss = 5.4099,  acc = 1.0000,  val_loss = 6.1210,  val_acc = 0.7541 
Epoch 67:  loss = 5.4097,  acc = 1.0000,  val_loss = 6.1167,  val_acc = 0.7535 
Epoch 68:  loss = 5.4072,  acc = 1.0000,  val_loss = 6.1185,  val_acc = 0.7544 
Epoch 69:  loss = 5.4083,  acc = 1.0000,  val_loss = 6.1171,  val_acc = 0.7550 
Epoch 70:  loss = 5.4073,  acc = 1.0000,  val_loss = 6.1155,  val_acc = 0.7520 
Epoch 71:  loss = 5.4104,  acc = 1.0000,  val_loss = 6.1154,  val_acc = 0.7548 
Epoch 72:  loss = 5.4040,  acc = 1.0000,  val_loss = 6.1129,  val_acc = 0.7537 
Epoch 73:  loss = 5.4060,  acc = 1.0000,  val_loss = 6.1123,  val_acc = 0.7544 
Epoch 74:  loss = 5.4077,  acc = 1.0000,  val_loss = 6.1106,  val_acc = 0.7546 
Epoch 75:  loss = 5.4040,  acc = 1.0000,  val_loss = 6.1109,  val_acc = 0.7548 
Epoch 76:  loss = 5.4037,  acc = 1.0000,  val_loss = 6.1144,  val_acc = 0.7548 
Epoch 77:  loss = 5.4001,  acc = 1.0000,  val_loss = 6.1101,  val_acc = 0.7543 
Epoch 78:  loss = 5.4000,  acc = 1.0000,  val_loss = 6.1070,  val_acc = 0.7548 
Epoch 79:  loss = 5.4024,  acc = 1.0000,  val_loss = 6.1092,  val_acc = 0.7546 
Epoch 80:  loss = 5.4009,  acc = 1.0000,  val_loss = 6.1086,  val_acc = 0.7552 
Epoch 81:  loss = 5.4020,  acc = 1.0000,  val_loss = 6.1103,  val_acc = 0.7530 
Epoch 82:  loss = 5.3987,  acc = 1.0000,  val_loss = 6.1080,  val_acc = 0.7557 
Epoch 83:  loss = 5.4003,  acc = 1.0000,  val_loss = 6.1065,  val_acc = 0.7539 
Epoch 84:  loss = 5.4005,  acc = 1.0000,  val_loss = 6.1063,  val_acc = 0.7524 
Epoch 85:  loss = 5.4008,  acc = 1.0000,  val_loss = 6.1070,  val_acc = 0.7557 
Epoch 86:  loss = 5.4013,  acc = 1.0000,  val_loss = 6.1073,  val_acc = 0.7554 
Epoch 87:  loss = 5.3971,  acc = 1.0000,  val_loss = 6.1061,  val_acc = 0.7541 
Epoch 88:  loss = 5.3969,  acc = 1.0000,  val_loss = 6.1050,  val_acc = 0.7539 
Epoch 89:  loss = 5.4018,  acc = 1.0000,  val_loss = 6.1066,  val_acc = 0.7535 
Epoch 90:  loss = 5.3967,  acc = 1.0000,  val_loss = 6.1062,  val_acc = 0.7546 
Epoch 91:  loss = 5.4019,  acc = 1.0000,  val_loss = 6.1056,  val_acc = 0.7535 
Epoch 92:  loss = 5.3979,  acc = 1.0000,  val_loss = 6.1056,  val_acc = 0.7528 
Epoch 93:  loss = 5.3967,  acc = 1.0000,  val_loss = 6.1095,  val_acc = 0.7520 
Epoch 94:  loss = 5.3958,  acc = 1.0000,  val_loss = 6.1081,  val_acc = 0.7531 
Epoch 95:  loss = 5.3986,  acc = 1.0000,  val_loss = 6.1046,  val_acc = 0.7550 
Epoch 96:  loss = 5.3975,  acc = 1.0000,  val_loss = 6.1066,  val_acc = 0.7563 
Epoch 97:  loss = 5.3986,  acc = 1.0000,  val_loss = 6.1052,  val_acc = 0.7552 
Epoch 98:  loss = 5.3956,  acc = 1.0000,  val_loss = 6.1049,  val_acc = 0.7544 
Epoch 99:  loss = 5.3968,  acc = 1.0000,  val_loss = 6.1062,  val_acc = 0.7543 
