Epoch 0:  loss = 214.6525,  acc = 0.4000,  val_loss = 212.3204,  val_acc = 0.2319 
Epoch 1:  loss = 208.1280,  acc = 0.6630,  val_loss = 205.0561,  val_acc = 0.4628 
Epoch 2:  loss = 201.1225,  acc = 0.7769,  val_loss = 197.8989,  val_acc = 0.6252 
Epoch 3:  loss = 194.3030,  acc = 0.8083,  val_loss = 191.1757,  val_acc = 0.6772 
Epoch 4:  loss = 187.6975,  acc = 0.8676,  val_loss = 184.7307,  val_acc = 0.7015 
Epoch 5:  loss = 181.3358,  acc = 0.8991,  val_loss = 178.5268,  val_acc = 0.7137 
Epoch 6:  loss = 175.2079,  acc = 0.9148,  val_loss = 172.5452,  val_acc = 0.7083 
Epoch 7:  loss = 169.2636,  acc = 0.9519,  val_loss = 166.7564,  val_acc = 0.7256 
Epoch 8:  loss = 163.5469,  acc = 0.9602,  val_loss = 161.1728,  val_acc = 0.7246 
Epoch 9:  loss = 158.0374,  acc = 0.9657,  val_loss = 155.7661,  val_acc = 0.7331 
Epoch 10:  loss = 152.7336,  acc = 0.9787,  val_loss = 150.5698,  val_acc = 0.7309 
Epoch 11:  loss = 147.5905,  acc = 0.9824,  val_loss = 145.5373,  val_acc = 0.7354 
Epoch 12:  loss = 142.6506,  acc = 0.9722,  val_loss = 140.6684,  val_acc = 0.7298 
Epoch 13:  loss = 137.8274,  acc = 0.9843,  val_loss = 135.9765,  val_acc = 0.7387 
Epoch 14:  loss = 133.1979,  acc = 0.9889,  val_loss = 131.4329,  val_acc = 0.7369 
Epoch 15:  loss = 128.7205,  acc = 0.9917,  val_loss = 127.0584,  val_acc = 0.7387 
Epoch 16:  loss = 124.4162,  acc = 0.9852,  val_loss = 122.8286,  val_acc = 0.7322 
Epoch 17:  loss = 120.2355,  acc = 0.9944,  val_loss = 118.7304,  val_acc = 0.7383 
Epoch 18:  loss = 116.2007,  acc = 0.9870,  val_loss = 114.7830,  val_acc = 0.7369 
