Epoch 0:  loss = 6.9046,  acc = 0.6554,  val_loss = 7.8598,  val_acc = 0.1744 
Epoch 1:  loss = 5.7786,  acc = 0.9418,  val_loss = 6.4372,  val_acc = 0.6396 
Epoch 2:  loss = 5.2205,  acc = 0.9832,  val_loss = 5.7404,  val_acc = 0.7042 
Epoch 3:  loss = 4.7612,  acc = 0.9964,  val_loss = 5.5362,  val_acc = 0.6614 
Epoch 4:  loss = 4.3693,  acc = 0.9982,  val_loss = 5.0524,  val_acc = 0.6942 
Epoch 5:  loss = 4.0286,  acc = 0.9990,  val_loss = 4.6635,  val_acc = 0.7182 
Epoch 6:  loss = 3.7140,  acc = 0.9976,  val_loss = 4.4118,  val_acc = 0.6999 
Epoch 7:  loss = 3.4177,  acc = 0.9986,  val_loss = 3.9938,  val_acc = 0.7491 
Epoch 8:  loss = 3.1359,  acc = 1.0000,  val_loss = 3.7747,  val_acc = 0.7379 
Epoch 9:  loss = 2.8965,  acc = 0.9994,  val_loss = 3.6419,  val_acc = 0.7103 
Epoch 10:  loss = 2.6909,  acc = 0.9990,  val_loss = 3.4994,  val_acc = 0.6808 
Epoch 11:  loss = 2.4915,  acc = 0.9984,  val_loss = 3.5004,  val_acc = 0.6435 
Epoch 12:  loss = 2.3121,  acc = 0.9976,  val_loss = 3.1955,  val_acc = 0.6832 
Epoch 13:  loss = 2.1317,  acc = 0.9992,  val_loss = 3.0022,  val_acc = 0.6914 
Epoch 14:  loss = 1.9781,  acc = 0.9988,  val_loss = 2.9461,  val_acc = 0.6650 
Epoch 15:  loss = 1.8517,  acc = 0.9964,  val_loss = 3.4260,  val_acc = 0.5335 
Epoch 16:  loss = 1.7456,  acc = 0.9932,  val_loss = 2.4380,  val_acc = 0.7300 
Epoch 17:  loss = 1.5897,  acc = 0.9998,  val_loss = 2.7524,  val_acc = 0.6311 
Epoch 18:  loss = 1.5080,  acc = 0.9952,  val_loss = 2.3670,  val_acc = 0.6985 
Epoch 19:  loss = 1.3874,  acc = 0.9982,  val_loss = 2.0739,  val_acc = 0.7504 
Epoch 20:  loss = 1.2774,  acc = 1.0000,  val_loss = 2.0649,  val_acc = 0.7306 
Epoch 21:  loss = 1.1927,  acc = 0.9998,  val_loss = 2.1639,  val_acc = 0.6681 
Epoch 22:  loss = 1.1245,  acc = 0.9984,  val_loss = 2.0520,  val_acc = 0.6877 
Epoch 23:  loss = 1.0570,  acc = 0.9988,  val_loss = 2.0732,  val_acc = 0.6573 
Epoch 24:  loss = 1.0093,  acc = 0.9970,  val_loss = 1.7357,  val_acc = 0.7408 
Epoch 25:  loss = 0.9245,  acc = 1.0000,  val_loss = 1.8825,  val_acc = 0.6908 
Epoch 26:  loss = 0.8818,  acc = 0.9988,  val_loss = 1.7481,  val_acc = 0.7042 
Epoch 27:  loss = 0.8160,  acc = 1.0000,  val_loss = 1.5441,  val_acc = 0.7509 
Epoch 28:  loss = 0.7623,  acc = 1.0000,  val_loss = 1.6670,  val_acc = 0.7052 
