Epoch 0:  loss = 4.2760,  acc = 0.5095,  val_loss = 4.2232,  val_acc = 0.5225 
Epoch 1:  loss = 3.9874,  acc = 0.6438,  val_loss = 4.0969,  val_acc = 0.6079 
Epoch 2:  loss = 3.8083,  acc = 0.7281,  val_loss = 4.5096,  val_acc = 0.5509 
Epoch 3:  loss = 3.6593,  acc = 0.7948,  val_loss = 3.8447,  val_acc = 0.7055 
Epoch 4:  loss = 3.5280,  acc = 0.8520,  val_loss = 4.4184,  val_acc = 0.6466 
Epoch 5:  loss = 3.4280,  acc = 0.8902,  val_loss = 3.8057,  val_acc = 0.7517 
Epoch 6:  loss = 3.3408,  acc = 0.9198,  val_loss = 4.0788,  val_acc = 0.6442 
Epoch 7:  loss = 3.2617,  acc = 0.9449,  val_loss = 3.6313,  val_acc = 0.7984 
Epoch 8:  loss = 3.2078,  acc = 0.9576,  val_loss = 7.0162,  val_acc = 0.5732 
Epoch 9:  loss = 3.1568,  acc = 0.9694,  val_loss = 3.4668,  val_acc = 0.8495 
Epoch 10:  loss = 3.1243,  acc = 0.9734,  val_loss = 3.2917,  val_acc = 0.9199 
Epoch 11:  loss = 3.1109,  acc = 0.9714,  val_loss = 3.6679,  val_acc = 0.7638 
Epoch 12:  loss = 3.0563,  acc = 0.9834,  val_loss = 3.2972,  val_acc = 0.9049 
Epoch 13:  loss = 3.0827,  acc = 0.9656,  val_loss = 3.2309,  val_acc = 0.9181 
Epoch 14:  loss = 3.0215,  acc = 0.9821,  val_loss = 3.1152,  val_acc = 0.9398 
Epoch 15:  loss = 2.9888,  acc = 0.9863,  val_loss = 3.1570,  val_acc = 0.9246 
Epoch 16:  loss = 2.9627,  acc = 0.9886,  val_loss = 3.0406,  val_acc = 0.9548 
Epoch 17:  loss = 2.9388,  acc = 0.9903,  val_loss = 2.9741,  val_acc = 0.9718 
Epoch 18:  loss = 2.9147,  acc = 0.9919,  val_loss = 5.0944,  val_acc = 0.5631 
Epoch 19:  loss = 2.8921,  acc = 0.9929,  val_loss = 3.0474,  val_acc = 0.9324 
Epoch 20:  loss = 2.8709,  acc = 0.9937,  val_loss = 13.9840,  val_acc = 0.2933 
Epoch 21:  loss = 2.8543,  acc = 0.9925,  val_loss = 5.1510,  val_acc = 0.6581 
Epoch 22:  loss = 2.8297,  acc = 0.9946,  val_loss = 3.0109,  val_acc = 0.9320 
Epoch 23:  loss = 2.8089,  acc = 0.9950,  val_loss = 2.8120,  val_acc = 0.9908 
Epoch 24:  loss = 2.8174,  acc = 0.9868,  val_loss = 2.7943,  val_acc = 0.9908 
Epoch 25:  loss = 2.7710,  acc = 0.9952,  val_loss = 2.7920,  val_acc = 0.9847 
Epoch 26:  loss = 2.7484,  acc = 0.9967,  val_loss = 2.8309,  val_acc = 0.9668 
Epoch 27:  loss = 2.7327,  acc = 0.9956,  val_loss = 2.7749,  val_acc = 0.9770 
Epoch 28:  loss = 2.7104,  acc = 0.9971,  val_loss = 2.7283,  val_acc = 0.9874 
Epoch 29:  loss = 2.7256,  acc = 0.9855,  val_loss = 4.2884,  val_acc = 0.6596 
Epoch 30:  loss = 2.7034,  acc = 0.9900,  val_loss = 2.7316,  val_acc = 0.9779 
Epoch 31:  loss = 2.6841,  acc = 0.9953,  val_loss = 2.7286,  val_acc = 0.9765 
Epoch 32:  loss = 2.6773,  acc = 0.9963,  val_loss = 2.6940,  val_acc = 0.9898 
Epoch 33:  loss = 2.6717,  acc = 0.9972,  val_loss = 2.6942,  val_acc = 0.9883 
Epoch 34:  loss = 2.6665,  acc = 0.9978,  val_loss = 2.6781,  val_acc = 0.9925 
Epoch 35:  loss = 2.6624,  acc = 0.9977,  val_loss = 2.6766,  val_acc = 0.9920 
Epoch 36:  loss = 2.6579,  acc = 0.9981,  val_loss = 2.6683,  val_acc = 0.9938 
Epoch 37:  loss = 2.6537,  acc = 0.9984,  val_loss = 2.6676,  val_acc = 0.9926 
Epoch 38:  loss = 2.6499,  acc = 0.9984,  val_loss = 2.6625,  val_acc = 0.9931 
Epoch 39:  loss = 2.6461,  acc = 0.9984,  val_loss = 2.6605,  val_acc = 0.9931 
Epoch 40:  loss = 2.6421,  acc = 0.9985,  val_loss = 2.6528,  val_acc = 0.9941 
Epoch 41:  loss = 2.6383,  acc = 0.9986,  val_loss = 2.6480,  val_acc = 0.9942 
Epoch 42:  loss = 2.6342,  acc = 0.9989,  val_loss = 2.6440,  val_acc = 0.9945 
Epoch 43:  loss = 2.6307,  acc = 0.9988,  val_loss = 2.6410,  val_acc = 0.9946 
Epoch 44:  loss = 2.6270,  acc = 0.9988,  val_loss = 2.6376,  val_acc = 0.9949 
Epoch 45:  loss = 2.6233,  acc = 0.9990,  val_loss = 2.6359,  val_acc = 0.9948 
Epoch 46:  loss = 2.6192,  acc = 0.9990,  val_loss = 2.6299,  val_acc = 0.9948 
Epoch 47:  loss = 2.6158,  acc = 0.9990,  val_loss = 2.6256,  val_acc = 0.9948 
Epoch 48:  loss = 2.6125,  acc = 0.9989,  val_loss = 2.6225,  val_acc = 0.9948 
Epoch 49:  loss = 2.6083,  acc = 0.9991,  val_loss = 2.6187,  val_acc = 0.9950 
Epoch 50:  loss = 2.6047,  acc = 0.9992,  val_loss = 2.6177,  val_acc = 0.9941 
Epoch 51:  loss = 2.6010,  acc = 0.9992,  val_loss = 2.6161,  val_acc = 0.9935 
Epoch 52:  loss = 2.5974,  acc = 0.9992,  val_loss = 2.6070,  val_acc = 0.9951 
Epoch 53:  loss = 2.5938,  acc = 0.9993,  val_loss = 2.6206,  val_acc = 0.9893 
Epoch 54:  loss = 2.5903,  acc = 0.9992,  val_loss = 2.5997,  val_acc = 0.9955 
Epoch 55:  loss = 2.5867,  acc = 0.9992,  val_loss = 2.6059,  val_acc = 0.9921 
Epoch 56:  loss = 2.5830,  acc = 0.9993,  val_loss = 2.6068,  val_acc = 0.9907 
Epoch 57:  loss = 2.5794,  acc = 0.9994,  val_loss = 2.5979,  val_acc = 0.9925 
Epoch 58:  loss = 2.5760,  acc = 0.9992,  val_loss = 2.5868,  val_acc = 0.9947 
Epoch 59:  loss = 2.5724,  acc = 0.9993,  val_loss = 2.5836,  val_acc = 0.9953 
Epoch 60:  loss = 2.5700,  acc = 0.9996,  val_loss = 2.5808,  val_acc = 0.9955 
Epoch 61:  loss = 2.5691,  acc = 0.9995,  val_loss = 2.5794,  val_acc = 0.9961 
Epoch 62:  loss = 2.5686,  acc = 0.9994,  val_loss = 2.5789,  val_acc = 0.9957 
Epoch 63:  loss = 2.5676,  acc = 0.9995,  val_loss = 2.5783,  val_acc = 0.9957 
Epoch 64:  loss = 2.5669,  acc = 0.9995,  val_loss = 2.5779,  val_acc = 0.9958 
Epoch 65:  loss = 2.5660,  acc = 0.9996,  val_loss = 2.5766,  val_acc = 0.9958 
Epoch 66:  loss = 2.5656,  acc = 0.9996,  val_loss = 2.5762,  val_acc = 0.9957 
Epoch 67:  loss = 2.5650,  acc = 0.9994,  val_loss = 2.5765,  val_acc = 0.9958 
Epoch 68:  loss = 2.5641,  acc = 0.9996,  val_loss = 2.5745,  val_acc = 0.9958 
Epoch 69:  loss = 2.5638,  acc = 0.9994,  val_loss = 2.5753,  val_acc = 0.9954 
Epoch 70:  loss = 2.5626,  acc = 0.9996,  val_loss = 2.5733,  val_acc = 0.9959 
Epoch 71:  loss = 2.5619,  acc = 0.9995,  val_loss = 2.5725,  val_acc = 0.9956 
Epoch 72:  loss = 2.5614,  acc = 0.9995,  val_loss = 2.5731,  val_acc = 0.9949 
Epoch 73:  loss = 2.5606,  acc = 0.9995,  val_loss = 2.5719,  val_acc = 0.9956 
Epoch 74:  loss = 2.5598,  acc = 0.9996,  val_loss = 2.5704,  val_acc = 0.9959 
Epoch 75:  loss = 2.5592,  acc = 0.9996,  val_loss = 2.5692,  val_acc = 0.9960 
Epoch 76:  loss = 2.5584,  acc = 0.9995,  val_loss = 2.5690,  val_acc = 0.9959 
Epoch 77:  loss = 2.5577,  acc = 0.9995,  val_loss = 2.5683,  val_acc = 0.9958 
Epoch 78:  loss = 2.5571,  acc = 0.9996,  val_loss = 2.5676,  val_acc = 0.9958 
Epoch 79:  loss = 2.5562,  acc = 0.9996,  val_loss = 2.5663,  val_acc = 0.9960 
Epoch 80:  loss = 2.5559,  acc = 0.9995,  val_loss = 2.5672,  val_acc = 0.9956 
Epoch 81:  loss = 2.5558,  acc = 0.9995,  val_loss = 2.5667,  val_acc = 0.9958 
Epoch 82:  loss = 2.5557,  acc = 0.9996,  val_loss = 2.5661,  val_acc = 0.9963 
Epoch 83:  loss = 2.5556,  acc = 0.9995,  val_loss = 2.5659,  val_acc = 0.9960 
Epoch 84:  loss = 2.5554,  acc = 0.9996,  val_loss = 2.5668,  val_acc = 0.9958 
Epoch 85:  loss = 2.5552,  acc = 0.9997,  val_loss = 2.5660,  val_acc = 0.9957 
Epoch 86:  loss = 2.5551,  acc = 0.9996,  val_loss = 2.5658,  val_acc = 0.9958 
Epoch 87:  loss = 2.5550,  acc = 0.9995,  val_loss = 2.5657,  val_acc = 0.9958 
Epoch 88:  loss = 2.5549,  acc = 0.9995,  val_loss = 2.5654,  val_acc = 0.9959 
Epoch 89:  loss = 2.5545,  acc = 0.9997,  val_loss = 2.5651,  val_acc = 0.9958 
Epoch 90:  loss = 2.5546,  acc = 0.9996,  val_loss = 2.5655,  val_acc = 0.9957 
Epoch 91:  loss = 2.5543,  acc = 0.9996,  val_loss = 2.5650,  val_acc = 0.9957 
Epoch 92:  loss = 2.5540,  acc = 0.9996,  val_loss = 2.5649,  val_acc = 0.9959 
Epoch 93:  loss = 2.5539,  acc = 0.9997,  val_loss = 2.5647,  val_acc = 0.9959 
Epoch 94:  loss = 2.5539,  acc = 0.9996,  val_loss = 2.5646,  val_acc = 0.9958 
Epoch 95:  loss = 2.5537,  acc = 0.9996,  val_loss = 2.5642,  val_acc = 0.9961 
Epoch 96:  loss = 2.5537,  acc = 0.9996,  val_loss = 2.5641,  val_acc = 0.9962 
Epoch 97:  loss = 2.5535,  acc = 0.9996,  val_loss = 2.5644,  val_acc = 0.9958 
Epoch 98:  loss = 2.5534,  acc = 0.9996,  val_loss = 2.5644,  val_acc = 0.9958 
Epoch 99:  loss = 2.5534,  acc = 0.9995,  val_loss = 2.5640,  val_acc = 0.9958 
